$GNGLL,5243.35076,N,00719.18787,W,193008.00,A,A*6F
$GNGLL,5243.35082,N,00719.18799,W,193008.20,A,A*69
$GNGLL,5243.35089,N,00719.18811,W,193008.40,A,A*6B
$GNGLL,5243.35096,N,00719.18822,W,193008.60,A,A*67
$GNGLL,5243.35103,N,00719.18834,W,193008.80,A,A*63
$GNGLL,5243.35110,N,00719.18848,W,193009.00,A,A*63
$GNGLL,5243.35117,N,00719.18861,W,193009.20,A,A*6D
$GNGLL,5243.35124,N,00719.18872,W,193009.40,A,A*69
$GNGLL,5243.35131,N,00719.18885,W,193009.60,A,A*67
$GNGLL,5243.35140,N,00719.18896,W,193009.80,A,A*6D
$GNGLL,5243.35147,N,00719.18906,W,193010.00,A,A*62
$GNGLL,5243.35153,N,00719.18919,W,193010.20,A,A*6B
$GNGLL,5243.35161,N,00719.18930,W,193010.40,A,A*67
$GNGLL,5243.35169,N,00719.18939,W,193010.60,A,A*64
$GNGLL,5243.35179,N,00719.18949,W,193010.80,A,A*6C
$GNGLL,5243.35188,N,00719.18959,W,193011.00,A,A*6A
$GNGLL,5243.35198,N,00719.18968,W,193011.20,A,A*6B
$GNGLL,5243.35206,N,00719.18976,W,193011.40,A,A*66
$GNGLL,5243.35214,N,00719.18982,W,193011.60,A,A*6C
$GNGLL,5243.35225,N,00719.18985,W,193011.80,A,A*67
$GNGLL,5243.35234,N,00719.18989,W,193012.00,A,A*60
$GNGLL,5243.35243,N,00719.18993,W,193012.20,A,A*69
$GNGLL,5243.35251,N,00719.18996,W,193012.40,A,A*69
$GNGLL,5243.35257,N,00719.18997,W,193012.60,A,A*6C
$GNGLL,5243.35264,N,00719.18994,W,193012.80,A,A*61
$GNGLL,5243.35270,N,00719.18989,W,193013.00,A,A*61
$GNGLL,5243.35277,N,00719.18984,W,193013.20,A,A*69
$GNGLL,5243.35285,N,00719.18979,W,193013.40,A,A*60
$GNGLL,5243.35292,N,00719.18973,W,193013.60,A,A*6E
$GNGLL,5243.35299,N,00719.18966,W,193013.80,A,A*6F
$GNGLL,5243.35307,N,00719.18957,W,193014.00,A,A*64
$GNGLL,5243.35315,N,00719.18951,W,193014.20,A,A*63
$GNGLL,5243.35323,N,00719.18944,W,193014.40,A,A*64
$GNGLL,5243.35330,N,00719.18938,W,193014.60,A,A*6F
$GNGLL,5243.35337,N,00719.18933,W,193014.80,A,A*6D
$GNGLL,5243.35343,N,00719.18925,W,193015.00,A,A*60
$GNGLL,5243.35349,N,00719.18918,W,193015.20,A,A*66
$GNGLL,5243.35356,N,00719.18911,W,193015.40,A,A*67
$GNGLL,5243.35364,N,00719.18904,W,193015.60,A,A*60
$GNGLL,5243.35369,N,00719.18900,W,193015.80,A,A*67
$GNGLL,5243.35375,N,00719.18892,W,193016.00,A,A*6B
$GNGLL,5243.35380,N,00719.18883,W,193016.20,A,A*63
$GNGLL,5243.35386,N,00719.18875,W,193016.40,A,A*6A
$GNGLL,5243.35392,N,00719.18867,W,193016.60,A,A*6E
$GNGLL,5243.35397,N,00719.18856,W,193016.80,A,A*67
$GNGLL,5243.35402,N,00719.18848,W,193017.00,A,A*6A
$GNGLL,5243.35405,N,00719.18836,W,193017.20,A,A*66
$GNGLL,5243.35409,N,00719.18825,W,193017.40,A,A*6E
$GNGLL,5243.35410,N,00719.18809,W,193017.60,A,A*6A
$GNGLL,5243.35411,N,00719.18796,W,193017.80,A,A*6C
$GNGLL,5243.35412,N,00719.18783,W,193018.00,A,A*6C
$GNGLL,5243.35409,N,00719.18767,W,193018.20,A,A*6E
$GNGLL,5243.35407,N,00719.18754,W,193018.40,A,A*66
$GNGLL,5243.35404,N,00719.18741,W,193018.60,A,A*63
$GNGLL,5243.35401,N,00719.18730,W,193018.80,A,A*6E
$GNGLL,5243.35398,N,00719.18717,W,193019.00,A,A*65
$GNGLL,5243.35393,N,00719.18706,W,193019.20,A,A*6C
$GNGLL,5243.35386,N,00719.18691,W,193019.40,A,A*61
