$GPRMC,181031.60,A,5243.3579591,N,00719.1710065,W,0.06,314.33,220422,0.0,E,R,V*48$GPGGA,181031.60,5243.3579591,N,00719.1710065,W,4,13,1.0,60.420,M,56.132,M,0.2,0000*65$GPGGA,181031.60,5243.3579591,N,00719.1710065,W,4,13,1.0,60.420,M,56.132,M,0.2,0000*65,,,,613494.9366399238,5842740.972232772,4,45
$GPRMC,181032.00,A,5243.3579581,N,00719.1710098,W,0.06,314.33,220422,0.0,E,R,V*4E$GPGGA,181032.00,5243.3579581,N,00719.1710098,W,4,13,1.0,60.425,M,56.132,M,0.2,0000*66$GPGGA,181032.00,5243.3579581,N,00719.1710098,W,4,13,1.0,60.425,M,56.132,M,0.2,0000*66,,,,613494.9329689424,5842740.9702923335,4,46
$GPRMC,181032.40,A,5243.3579595,N,00719.1710063,W,0.03,314.33,220422,0.0,E,R,V*4E$GPGGA,181032.40,5243.3579595,N,00719.1710063,W,4,13,1.0,60.422,M,56.132,M,0.2,0000*64$GPGGA,181032.40,5243.3579595,N,00719.1710063,W,4,13,1.0,60.422,M,56.132,M,0.2,0000*64,,,,613494.9368477202,5842740.97297952,4,47
$GPRMC,181032.80,A,5243.3579582,N,00719.1710070,W,0.07,314.33,220422,0.0,E,R,V*42$GPGGA,181032.80,5243.3579582,N,00719.1710070,W,4,13,1.0,60.427,M,56.132,M,0.2,0000*69$GPGGA,181032.80,5243.3579582,N,00719.1710070,W,4,13,1.0,60.427,M,56.132,M,0.2,0000*69,,,,613494.9361161054,5842740.970551277,4,48
$GPRMC,181033.20,A,5243.3579587,N,00719.1710084,W,0.04,314.33,220422,0.0,E,R,V*44$GPGGA,181033.20,5243.3579587,N,00719.1710084,W,4,13,1.0,60.426,M,56.132,M,0.2,0000*6D$GPGGA,181033.20,5243.3579587,N,00719.1710084,W,4,13,1.0,60.426,M,56.132,M,0.2,0000*6D,,,,613494.9345187225,5842740.971441357,4,49
$GPRMC,181033.60,A,5243.3579586,N,00719.1710064,W,0.02,314.33,220422,0.0,E,R,V*49$GPGGA,181033.60,5243.3579586,N,00719.1710064,W,4,13,1.0,60.426,M,56.132,M,0.2,0000*66$GPGGA,181033.60,5243.3579586,N,00719.1710064,W,4,13,1.0,60.426,M,56.132,M,0.2,0000*66,,,,613494.9367741147,5842740.971308533,4,50
$GPRMC,181034.00,A,5243.3579596,N,00719.1710072,W,0.03,314.33,220422,0.0,E,R,V*4F$GPGGA,181034.00,5243.3579596,N,00719.1710072,W,4,13,1.0,60.427,M,56.132,M,-0.0,0000*4F$GPGGA,181034.00,5243.3579596,N,00719.1710072,W,4,13,1.0,60.427,M,56.132,M,-0.0,0000*4F,,,,613494.9358304136,5842740.973141246,4,51
$GPRMC,181034.40,A,5243.3579588,N,00719.1710058,W,0.05,314.33,220422,0.0,E,R,V*4A$GPGGA,181034.40,5243.3579588,N,00719.1710058,W,4,13,1.0,60.425,M,56.132,M,0.2,0000*61$GPGGA,181034.40,5243.3579588,N,00719.1710058,W,4,13,1.0,60.425,M,56.132,M,0.2,0000*61,,,,613494.9374407791,5842740.971695046,4,52
$GPRMC,181034.80,A,5243.3579601,N,00719.1710065,W,0.02,314.33,220422,0.0,E,R,V*4D$GPGGA,181034.80,5243.3579601,N,00719.1710065,W,4,13,1.0,60.426,M,56.132,M,0.2,0000*62$GPGGA,181034.80,5243.3579601,N,00719.1710065,W,4,13,1.0,60.426,M,56.132,M,0.2,0000*62,,,,613494.9365966487,5842740.9740865035,4,53
$GPRMC,181035.20,A,5243.3579587,N,00719.1710072,W,0.03,314.33,220422,0.0,E,R,V*4C$GPGGA,181035.20,5243.3579587,N,00719.1710072,W,4,13,1.0,60.424,M,56.132,M,0.2,0000*60$GPGGA,181035.20,5243.3579587,N,00719.1710072,W,4,13,1.0,60.424,M,56.132,M,0.2,0000*60,,,,613494.9358693613,5842740.971472889,4,54
$GPRMC,181035.60,A,5243.3579597,N,00719.1710071,W,0.05,314.33,220422,0.0,E,R,V*4C$GPGGA,181035.60,5243.3579597,N,00719.1710071,W,4,13,1.0,60.423,M,56.132,M,0.2,0000*61$GPGGA,181035.60,5243.3579597,N,00719.1710071,W,4,13,1.0,60.423,M,56.132,M,0.2,0000*61,,,,613494.9359386393,5842740.973329246,4,55
$GPRMC,181036.00,A,5243.3579596,N,00719.1710087,W,0.05,314.33,220422,0.0,E,R,V*41$GPGGA,181036.00,5243.3579596,N,00719.1710087,W,4,13,1.0,60.424,M,56.132,M,0.2,0000*6B$GPGGA,181036.00,5243.3579596,N,00719.1710087,W,4,13,1.0,60.424,M,56.132,M,0.2,0000*6B,,,,613494.9341421151,5842740.973101832,4,56
$GPRMC,181036.40,A,5243.3579583,N,00719.1710068,W,0.06,314.33,220422,0.0,E,R,V*43$GPGGA,181036.40,5243.3579583,N,00719.1710068,W,4,13,1.0,60.421,M,56.132,M,0.2,0000*6F$GPGGA,181036.40,5243.3579583,N,00719.1710068,W,4,13,1.0,60.421,M,56.132,M,0.2,0000*6F,,,,613494.9363368843,5842740.970741906,4,57
$GPRMC,181036.80,A,5243.3579598,N,00719.1710073,W,0.03,314.33,220422,0.0,E,R,V*4A$GPGGA,181036.80,5243.3579598,N,00719.1710073,W,4,13,1.0,60.424,M,56.132,M,0.2,0000*66$GPGGA,181036.80,5243.3579598,N,00719.1710073,W,4,13,1.0,60.424,M,56.132,M,0.2,0000*66,,,,613494.9357092053,5842740.973509363,4,58
$GPRMC,181037.20,A,5243.3579609,N,00719.1710076,W,0.05,314.33,220422,0.0,E,R,V*49$GPGGA,181037.20,5243.3579609,N,00719.1710076,W,4,13,1.0,60.423,M,56.132,M,0.2,0000*64$GPGGA,181037.20,5243.3579609,N,00719.1710076,W,4,13,1.0,60.423,M,56.132,M,0.2,0000*64,,,,613494.9353239428,5842740.975540585,4,59
$GPRMC,181037.60,A,5243.3579588,N,00719.1710082,W,0.03,314.33,220422,0.0,E,R,V*4A$GPGGA,181037.60,5243.3579588,N,00719.1710082,W,4,13,1.0,60.426,M,56.132,M,-0.0,0000*4B$GPGGA,181037.60,5243.3579588,N,00719.1710082,W,4,13,1.0,60.426,M,56.132,M,-0.0,0000*4B,,,,613494.9347395016,5842740.971631986,4,60
$GPRMC,181038.00,A,5243.3579605,N,00719.1710067,W,0.05,314.33,220422,0.0,E,R,V*48$GPGGA,181038.00,5243.3579605,N,00719.1710067,W,4,13,1.0,60.425,M,56.132,M,0.2,0000*63$GPGGA,181038.00,5243.3579605,N,00719.1710067,W,4,13,1.0,60.425,M,56.132,M,0.2,0000*63,,,,613494.936354232,5842740.97482274,4,61
$GPRMC,181038.40,A,5243.3579601,N,00719.1710071,W,0.02,314.33,220422,0.0,E,R,V*48$GPGGA,181038.40,5243.3579601,N,00719.1710071,W,4,13,1.0,60.424,M,56.132,M,0.2,0000*65$GPGGA,181038.40,5243.3579601,N,00719.1710071,W,4,13,1.0,60.424,M,56.132,M,0.2,0000*65,,,,613494.9359213292,5842740.974070737,4,62
$GPRMC,181038.80,A,5243.3579603,N,00719.1710064,W,0.03,314.33,220422,0.0,E,R,V*43$GPGGA,181038.80,5243.3579603,N,00719.1710064,W,4,13,1.0,60.421,M,56.132,M,0.2,0000*6A$GPGGA,181038.80,5243.3579603,N,00719.1710064,W,4,13,1.0,60.421,M,56.132,M,0.2,0000*6A,,,,613494.9367005468,5842740.974459877,4,63
$GPRMC,181039.20,A,5243.3579596,N,00719.1710086,W,0.04,314.33,220422,0.0,E,R,V*4C$GPGGA,181039.20,5243.3579596,N,00719.1710086,W,4,13,1.0,60.426,M,56.132,M,0.2,0000*65$GPGGA,181039.20,5243.3579596,N,00719.1710086,W,4,13,1.0,60.426,M,56.132,M,0.2,0000*65,,,,613494.9342546684,5842740.973104458,4,64
$GPRMC,181039.60,A,5243.3579605,N,00719.1710066,W,0.03,314.33,220422,0.0,E,R,V*48$GPGGA,181039.60,5243.3579605,N,00719.1710066,W,4,13,1.0,60.423,M,56.132,M,0.2,0000*63$GPGGA,181039.60,5243.3579605,N,00719.1710066,W,4,13,1.0,60.423,M,56.132,M,0.2,0000*63,,,,613494.9364667851,5842740.974825368,4,65
$GPRMC,181040.00,A,5243.3579593,N,00719.1710068,W,0.02,314.33,220422,0.0,E,R,V*43$GPGGA,181040.00,5243.3579593,N,00719.1710068,W,4,13,1.0,60.421,M,56.132,M,0.2,0000*6B$GPGGA,181040.00,5243.3579593,N,00719.1710068,W,4,13,1.0,60.421,M,56.132,M,0.2,0000*6B,,,,613494.9362936091,5842740.972595637,4,66
$GPRMC,181040.40,A,5243.3579595,N,00719.1710055,W,0.04,314.33,220422,0.0,E,R,V*49$GPGGA,181040.40,5243.3579595,N,00719.1710055,W,4,13,1.0,60.430,M,56.132,M,0.2,0000*67$GPGGA,181040.40,5243.3579595,N,00719.1710055,W,4,13,1.0,60.430,M,56.132,M,0.2,0000*67,,,,613494.937748146,5842740.97300054,4,67
$GPRMC,181040.80,A,5243.3579604,N,00719.1710075,W,0.09,314.33,220422,0.0,E,R,V*41$GPGGA,181040.80,5243.3579604,N,00719.1710075,W,4,13,1.0,60.418,M,56.132,M,0.2,0000*68$GPGGA,181040.80,5243.3579604,N,00719.1710075,W,4,13,1.0,60.418,M,56.132,M,0.2,0000*68,,,,613494.9354581338,5842740.974616347,4,68
$GPRMC,181041.20,A,5243.3579604,N,00719.1710067,W,0.04,314.33,220422,0.0,E,R,V*44$GPGGA,181041.20,5243.3579604,N,00719.1710067,W,4,13,1.0,60.427,M,56.132,M,0.2,0000*6C$GPGGA,181041.20,5243.3579604,N,00719.1710067,W,4,13,1.0,60.427,M,56.132,M,0.2,0000*6C,,,,613494.9363585595,5842740.974637368,4,69
$GPRMC,181041.60,A,5243.3579602,N,00719.1710071,W,0.03,314.33,220422,0.0,E,R,V*46$GPGGA,181041.60,5243.3579602,N,00719.1710071,W,4,13,1.0,60.422,M,56.132,M,0.2,0000*6C$GPGGA,181041.60,5243.3579602,N,00719.1710071,W,4,13,1.0,60.422,M,56.132,M,0.2,0000*6C,,,,613494.9359170017,5842740.97425611,4,70
