AimAng1,AimAang2,Aimx,Aimy,GV.currentx1,GV.currenty1,GV.startx,GV.starty,GV.finishx,GV.finishy,dist,GV.Set_SteerAng,GV.Steerangle,GV.gogo,GV.ToEndPoint,GVQual
'-129,'-129,613508.6266187497,5842717.282022294,613546.606260023,5842747.693248611,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6259598575,5842717.282880749,613546.6076669297,5842747.695692634,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6259598575,5842717.282880749,613546.6076669297,5842747.695692634,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6259598575,5842717.282880749,613546.6076669297,5842747.695692634,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6283597116,5842717.279754037,613546.6081128265,5842747.691066196,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6283597116,5842717.279754037,613546.6081128265,5842747.691066196,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6283806271,5842717.2797267875,613546.6066756133,5842747.689919784,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6283806271,5842717.2797267875,613546.6066756133,5842747.689919784,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6283806271,5842717.2797267875,613546.6066756133,5842747.689919784,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.626913084,5842717.281638813,613546.6048357984,5842747.691546079,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.626913084,5842717.281638813,613546.6048357984,5842747.691546079,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6272771836,5842717.281164437,613546.6058487762,5842747.691569738,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6272771836,5842717.281164437,613546.6058487762,5842747.691569738,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6272771836,5842717.281164437,613546.6058487762,5842747.691569738,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.626963768,5842717.281572778,613546.6047275747,5842747.691358077,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.626963768,5842717.281572778,613546.6047275747,5842747.691358077,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6280360679,5842717.2801757045,613546.6072124017,5842747.691045165,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6280360679,5842717.2801757045,613546.6072124017,5842747.691045165,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6280360679,5842717.2801757045,613546.6072124017,5842747.691045165,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6284210831,5842717.279674078,613546.6067881666,5842747.689922412,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6284210831,5842717.279674078,613546.6067881666,5842747.689922412,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6284210831,5842717.279674078,613546.6067881666,5842747.689922412,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.626253733,5842717.282497865,613546.6072383648,5842747.694755254,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.626253733,5842717.282497865,613546.6072383648,5842747.694755254,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6259710023,5842717.282866228,613546.6054548332,5842747.693971703,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6259710023,5842717.282866228,613546.6054548332,5842747.693971703,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6259710023,5842717.282866228,613546.6054548332,5842747.693971703,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6278951606,5842717.28035929,613546.6053249763,5842747.689888239,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6278951606,5842717.28035929,613546.6053249763,5842747.689888239,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.625970086,5842717.282867422,613546.6074461531,5842747.695502004,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.625970086,5842717.282867422,613546.6074461531,5842747.695502004,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.625970086,5842717.282867422,613546.6074461531,5842747.695502004,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6283908561,5842717.27971346,613546.6064548368,5842747.689729152,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6283908561,5842717.27971346,613546.6064548368,5842747.689729152,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6283908561,5842717.27971346,613546.6064548368,5842747.689729152,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6267601141,5842717.281838113,613546.6071517887,5842747.693640388,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6267601141,5842717.281838113,613546.6071517887,5842747.693640388,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6281374356,5842717.2800436355,613546.6069959545,5842747.690669161,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6281374356,5842717.2800436355,613546.6069959545,5842747.690669161,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6281374356,5842717.2800436355,613546.6069959545,5842747.690669161,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6255037006,5842717.283475065,613546.608640942,5842747.697384652,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6255037006,5842717.283475065,613546.608640942,5842747.697384652,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6272158121,5842717.281244396,613546.6071734363,5842747.692713522,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6272158121,5842717.281244396,613546.6071734363,5842747.692713522,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6272158121,5842717.281244396,613546.6071734363,5842747.692713522,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6289679202,5842717.2789616175,613546.6068141436,5842747.688810173,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6289679202,5842717.2789616175,613546.6068141436,5842747.688810173,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6289679202,5842717.2789616175,613546.6068141436,5842747.688810173,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6276915084,5842717.280624623,613546.6077491902,5842747.692170546,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6276915084,5842717.280624623,613546.6077491902,5842747.692170546,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6278537893,5842717.280413192,613546.6072037428,5842747.691415911,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6278537893,5842717.280413192,613546.6072037428,5842747.691415911,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6278537893,5842717.280413192,613546.6072037428,5842747.691415911,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6271553577,5842717.281323161,613546.6065067768,5842747.692327004,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6271553577,5842717.281323161,613546.6065067768,5842747.692327004,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6274394635,5842717.280953006,613546.6053033288,5842747.690815103,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6274394635,5842717.280953006,613546.6053033288,5842747.690815103,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6274394635,5842717.280953006,613546.6053033288,5842747.690815103,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6271037573,5842717.281390389,613546.6086063199,5842747.694045307,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6271037573,5842717.281390389,613546.6086063199,5842747.694045307,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6281067504,5842717.280083614,613546.6076582847,5842747.691241053,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6281067504,5842717.280083614,613546.6076582847,5842747.691241053,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6281067504,5842717.280083614,613546.6076582847,5842747.691241053,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6260207697,5842717.282801388,613546.6073379294,5842747.695314002,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6260207697,5842717.282801388,613546.6073379294,5842747.695314002,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6264267003,5842717.28227251,613546.6054764808,5842747.693044837,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6264267003,5842717.28227251,613546.6054764808,5842747.693044837,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6251702873,5842717.2839094605,613546.6069656343,5842747.6967891,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6251702873,5842717.2839094605,613546.6069656343,5842747.6967891,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6251702873,5842717.2839094605,613546.6069656343,5842747.6967891,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6231043054,5842717.286601177,613546.6071993853,5842747.7012459375,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6231043054,5842717.286601177,613546.6071993853,5842747.7012459375,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6272771836,5842717.281164437,613546.6058487762,5842747.691569738,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6272771836,5842717.281164437,613546.6058487762,5842747.691569738,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6272771836,5842717.281164437,613546.6058487762,5842747.691569738,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.624855955,5842717.284318997,613546.6078357524,5842747.69810774,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.624855955,5842717.284318997,613546.6078357524,5842747.69810774,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6208681072,5842717.2895146655,613546.6032210618,5842747.702822288,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6208681072,5842717.2895146655,613546.6032210618,5842747.702822288,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6232981877,5842717.286348573,613546.6040002883,5842747.698389109,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6232981877,5842717.286348573,613546.6040002883,5842747.698389109,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6232981877,5842717.286348573,613546.6040002883,5842747.698389109,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.6142101927,5842717.2981891,613546.591177867,5842747.707363341,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6142101927,5842717.2981891,613546.591177867,5842747.707363341,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.6142101927,5842717.2981891,613546.591177867,5842747.707363341,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.64,-129,0,0,12.9,4
'-129,'-129,613508.5586422718,5842717.370587186,613546.5514766823,5842747.79193967,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.66,-129,0,0,13.0,4
'-129,'-129,613508.5586422718,5842717.370587186,613546.5514766823,5842747.79193967,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.66,-129,0,0,13.0,4
'-129,'-129,613508.5657813817,5842717.361285814,613546.552147713,5842747.777673834,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,13.0,4
'-129,'-129,613508.5657813817,5842717.361285814,613546.552147713,5842747.777673834,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,13.0,4
'-129,'-129,613508.5657813817,5842717.361285814,613546.552147713,5842747.777673834,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,13.0,4
'-129,'-129,613508.5790608783,5842717.343984283,613546.5671606107,5842747.761702745,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.66,-129,0,0,12.9,4
'-129,'-129,613508.5790608783,5842717.343984283,613546.5671606107,5842747.761702745,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.66,-129,0,0,12.9,4
'-129,'-129,613508.577290147,5842717.346291325,613546.5639788177,5842747.762926752,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,13.0,4
'-129,'-129,613508.577290147,5842717.346291325,613546.5639788177,5842747.762926752,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,13.0,4
'-129,'-129,613508.577290147,5842717.346291325,613546.5639788177,5842747.762926752,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,13.0,4
'-129,'-129,613508.5766112563,5842717.347175835,613546.5648316179,5842747.764986885,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.66,-129,0,0,13.0,4
'-129,'-129,613508.5766112563,5842717.347175835,613546.5648316179,5842747.764986885,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.66,-129,0,0,13.0,4
'-129,'-129,613508.5783740509,5842717.344879133,613546.5632558884,5842747.760127755,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.5783740509,5842717.344879133,613546.5632558884,5842747.760127755,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.65,-129,0,0,12.9,4
'-129,'-129,613508.5362634917,5842717.399743951,613546.5041697212,5842747.801963234,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.63,-129,0,0,13.0,4
'-129,'-129,613508.5362634917,5842717.399743951,613546.5041697212,5842747.801963234,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.63,-129,0,0,13.0,4
'-129,'-129,613508.5362634917,5842717.399743951,613546.5041697212,5842747.801963234,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.63,-129,0,0,13.0,4
'-129,'-129,613508.41222803,5842717.561346722,613546.2665049902,5842747.87635179,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.49,-129,0,0,13.2,4
'-129,'-129,613508.41222803,5842717.561346722,613546.2665049902,5842747.87635179,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.49,-129,0,0,13.2,4
'-129,'-129,613508.4603053227,5842717.498707993,613546.1011824416,5842747.649921637,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.22,-129,0,0,13.0,4
'-129,'-129,613508.4603053227,5842717.498707993,613546.1011824416,5842747.649921637,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.22,-129,0,0,13.0,4
'-129,'-129,613508.3151085485,5842717.687881321,613545.833305805,5842747.744934121,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.06,-129,0,0,13.2,4
'-129,'-129,613508.3151085485,5842717.687881321,613545.833305805,5842747.744934121,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.06,-129,0,0,13.2,4
'-129,'-129,613508.3151085485,5842717.687881321,613545.833305805,5842747.744934121,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 48.06,-129,0,0,13.2,4
'-129,'-129,613508.1944517995,5842717.845082049,613545.6035457759,5842747.81839448,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 47.93,-129,0,0,13.4,4
'-129,'-129,613508.1944517995,5842717.845082049,613545.6035457759,5842747.81839448,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 47.93,-129,0,0,13.4,4
'-129,'-129,613508.0287269327,5842718.061000927,613545.425854193,5842748.025128509,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 47.91,-129,0,0,13.7,4
'-129,'-129,613508.0287269327,5842718.061000927,613545.425854193,5842748.025128509,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 47.91,-129,0,0,13.7,4
'-129,'-129,613507.9091719143,5842718.216766238,613545.35468117,5842748.218028598,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 47.97,-129,0,0,13.9,4
'-129,'-129,613507.9091719143,5842718.216766238,613545.35468117,5842748.218028598,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 47.97,-129,0,0,13.9,4
'-129,'-129,613507.9091719143,5842718.216766238,613545.35468117,5842748.218028598,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 47.97,-129,0,0,13.9,4
'-129,'-129,613507.8675226974,5842718.2710299855,613545.3053524884,5842748.266398102,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 47.96,-129,0,0,13.9,4
'-129,'-129,613507.8675226974,5842718.2710299855,613545.3053524884,5842748.266398102,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 47.96,-129,0,0,13.9,4
'-129,'-129,613507.8675226974,5842718.2710299855,613545.3053524884,5842748.266398102,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 47.96,-129,0,0,13.9,4
'-129,'-129,613507.8714357393,5842718.265931779,613545.3184822334,5842748.268374019,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 47.97,-129,0,0,13.9,4
'-129,'-129,613507.8714357393,5842718.265931779,613545.3184822334,5842748.268374019,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 47.97,-129,0,0,13.9,4
'-129,'-129,613507.8623672855,5842718.277746845,613545.3072095825,5842748.278497293,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 47.97,-129,0,0,14.0,4
'-129,'-129,613507.8623672855,5842718.277746845,613545.3072095825,5842748.278497293,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 47.97,-129,0,0,14.0,4
'-129,'-129,613507.8623672855,5842718.277746845,613545.3072095825,5842748.278497293,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 47.97,-129,0,0,14.0,4
'-129,'-129,613507.8160434065,5842718.338101095,613545.1833146082,5842748.279313166,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 47.87,-129,0,0,14.0,4
'-129,'-129,613507.8160434065,5842718.338101095,613545.1833146082,5842748.279313166,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 47.87,-129,0,0,14.0,4
'-129,'-129,613507.6827814786,5842718.511724804,613544.8815986374,5842748.323642835,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 47.66,-129,0,0,14.2,4
'-129,'-129,613507.6827814786,5842718.511724804,613544.8815986374,5842748.323642835,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 47.66,-129,0,0,14.2,4
'-129,'-129,613507.6827814786,5842718.511724804,613544.8815986374,5842748.323642835,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 47.66,-129,0,0,14.2,4
'-129,'-129,613507.5525085318,5842718.681454241,613544.5104375681,5842748.308482687,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 47.36,-129,0,0,14.3,4
'-129,'-129,613507.5525085318,5842718.681454241,613544.5104375681,5842748.308482687,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 47.36,-129,0,0,14.3,4
'-129,'-129,613507.5525085318,5842718.681454241,613544.5104375681,5842748.308482687,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 47.36,-129,0,0,14.3,4
'-129,'-129,613507.37327672,5842718.9149709875,613544.1077441345,5842748.370485261,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 47.07,-129,0,0,14.5,4
'-129,'-129,613507.37327672,5842718.9149709875,613544.1077441345,5842748.370485261,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 47.07,-129,0,0,14.5,4
'-129,'-129,613507.1815062724,5842719.164824016,613543.7085484496,5842748.461132573,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 46.81,-129,0,0,14.8,4
'-129,'-129,613507.1815062724,5842719.164824016,613543.7085484496,5842748.461132573,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 46.81,-129,0,0,14.8,4
'-129,'-129,613506.9671214734,5842719.44414073,613543.3558500037,5842748.634288996,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 46.64,-129,0,0,15.1,4
'-129,'-129,613506.9671214734,5842719.44414073,613543.3558500037,5842748.634288996,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 46.64,-129,0,0,15.1,4
'-129,'-129,613506.9671214734,5842719.44414073,613543.3558500037,5842748.634288996,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 46.64,-129,0,0,15.1,4
'-129,'-129,613506.687972071,5842719.807837663,613542.966775068,5842748.913614454,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 46.5,-129,0,0,15.5,4
'-129,'-129,613506.687972071,5842719.807837663,613542.966775068,5842748.913614454,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 46.5,-129,0,0,15.5,4
'-129,'-129,613506.4573846051,5842720.108264436,613542.7015908058,5842749.187487043,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 46.46,-129,0,0,15.9,4
'-129,'-129,613506.4573846051,5842720.108264436,613542.7015908058,5842749.187487043,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 46.46,-129,0,0,15.9,4
'-129,'-129,613506.4573846051,5842720.108264436,613542.7015908058,5842749.187487043,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 46.46,-129,0,0,15.9,4
'-129,'-129,613506.180482261,5842720.469033731,613542.4030084746,5842749.531616233,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 46.43,-129,0,0,16.3,4
'-129,'-129,613506.180482261,5842720.469033731,613542.4030084746,5842749.531616233,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 46.43,-129,0,0,16.3,4
'-129,'-129,613505.9184684835,5842720.810405077,613542.1438543835,5842749.875182483,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 46.43,-129,0,0,16.7,4
'-129,'-129,613505.9184684835,5842720.810405077,613542.1438543835,5842749.875182483,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 46.43,-129,0,0,16.7,4
'-129,'-129,613505.9184684835,5842720.810405077,613542.1438543835,5842749.875182483,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 46.43,-129,0,0,16.7,4
'-129,'-129,613505.6668551506,5842721.138225938,613541.9283405798,5842750.230710925,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 46.48,-129,0,0,17.2,4
'-129,'-129,613505.6668551506,5842721.138225938,613541.9283405798,5842750.230710925,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 46.48,-129,0,0,17.2,4
'-129,'-129,613505.3861411607,5842721.503961334,613541.682459063,5842750.623181392,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 46.52,-129,0,0,17.6,4
'-129,'-129,613505.3861411607,5842721.503961334,613541.682459063,5842750.623181392,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 46.52,-129,0,0,17.6,4
'-129,'-129,613505.3861411607,5842721.503961334,613541.682459063,5842750.623181392,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 46.52,-129,0,0,17.6,4
'-129,'-129,613505.1154621335,5842721.856622422,613541.4161449508,5842750.979192697,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 46.53,-129,0,0,18.1,4
'-129,'-129,613505.1154621335,5842721.856622422,613541.4161449508,5842750.979192697,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 46.53,-129,0,0,18.1,4
'-129,'-129,613504.8097058699,5842722.254984784,613541.1232726002,5842751.387443888,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 46.54,-129,0,0,18.6,4
'-129,'-129,613504.8097058699,5842722.254984784,613541.1232726002,5842751.387443888,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 46.54,-129,0,0,18.6,4
