Currentx,CurrentY
613510.564265098,5842743.93909975
613510.977953799,5842743.84507864
613510.977953799,5842743.84507864
613511.373975892,5842743.72634797
613511.373975892,5842743.72634797
613511.373975892,5842743.72634797
613511.737132103,5842743.52004809
613511.737132103,5842743.52004809
613511.737132103,5842743.52004809
613512.094578328,5842743.28820497
613512.094578328,5842743.28820497
613512.372470637,5842742.93784121
613512.372470637,5842742.93784121
613512.372470637,5842742.93784121
613512.700557445,5842742.60330189
613512.700557445,5842742.60330189
613512.972679167,5842742.21552313
613512.972679167,5842742.21552313
613512.972679167,5842742.21552313
613513.206619499,5842741.84725506
613513.206619499,5842741.84725506
613513.461507557,5842741.43069641
613513.461507557,5842741.43069641
613513.461507557,5842741.43069641
613513.655798735,5842741.01457765
613513.655798735,5842741.01457765
613513.655798735,5842741.01457765
613513.804886631,5842740.54732545
613513.804886631,5842740.54732545
613513.844598851,5842740.10051825
613513.844598851,5842740.10051825
613513.844598851,5842740.10051825
613513.851333102,5842739.68669734
613513.851333102,5842739.68669734
613513.755630848,5842739.26139642
613513.755630848,5842739.26139642
613513.755630848,5842739.26139642
613513.610102229,5842738.86720461
613513.610102229,5842738.86720461
613513.403041462,5842738.44598069
613513.403041462,5842738.44598069
613513.403041462,5842738.44598069
613513.202326963,5842738.03269487
613513.202326963,5842738.03269487
613512.953703671,5842737.61662118
613512.953703671,5842737.61662118
613512.953703671,5842737.61662118
613512.727604328,5842737.28249653
613512.727604328,5842737.28249653
613512.387393024,5842736.90638705
613512.387393024,5842736.90638705
613512.387393024,5842736.90638705
613512.032277038,5842736.53679213
613512.032277038,5842736.53679213
613511.670949178,5842736.22584749
613511.670949178,5842736.22584749
613511.670949178,5842736.22584749
613511.402750613,5842735.9391487
613511.402750613,5842735.9391487
613511.249482437,5842735.75584577
613511.249482437,5842735.75584577
613511.249482437,5842735.75584577
613511.168101769,5842735.69626323
613511.168101769,5842735.69626323
613511.15650003,5842735.677074
613511.15650003,5842735.677074
613511.15650003,5842735.677074
613511.149668878,5842735.67060838
613511.149668878,5842735.67060838
613511.152114776,5842735.67678614
613511.152114776,5842735.67678614
613511.152114776,5842735.67678614
613511.1526862,5842735.67642853
613511.1526862,5842735.67642853
613511.1526862,5842735.67642853
613511.15150005,5842735.67417515
613511.15150005,5842735.67417515
613511.151677548,5842735.67621951
613511.151677548,5842735.67621951
613511.151976233,5842735.67307342
613511.151976233,5842735.67307342
613511.151976233,5842735.67307342
613511.151746798,5842735.67325354
613511.151746798,5842735.67325354
613511.151746798,5842735.67325354
613511.151759782,5842735.67269742
613511.151759782,5842735.67269742
613511.150703521,5842735.6745275
613511.150703521,5842735.6745275
613511.150703521,5842735.6745275
613511.150508711,5842735.67322463
613511.150508711,5842735.67322463
613511.150950268,5842735.67360589
613511.150950268,5842735.67360589
613511.150950268,5842735.67360589
613511.15029226,5842735.67284863
613511.15029226,5842735.67284863
613511.150162395,5842735.67358749
613511.150162395,5842735.67358749
613511.150162395,5842735.67358749
613511.150937284,5842735.67416201
613511.150937284,5842735.67416201
613511.150958924,5842735.67323514
613511.150958924,5842735.67323514
613511.150958924,5842735.67323514
613511.149608284,5842735.67320361
613511.149608284,5842735.67320361
613511.149608284,5842735.67320361
613511.150504383,5842735.67341
613511.150504383,5842735.67341
613511.150400486,5842735.67303663
613511.150400486,5842735.67303663
613511.150400486,5842735.67303663
613511.150517367,5842735.67285388
613511.150517367,5842735.67285388
613511.150517367,5842735.67285388
613511.150383173,5842735.67377812
613511.150383173,5842735.67377812
613511.148534688,5842735.67095285
613511.148534688,5842735.67095285
613511.150287932,5842735.673034
613511.150287932,5842735.673034
613511.150287932,5842735.673034
613511.151049837,5842735.67416463
613511.151049837,5842735.67416463
613511.150049841,5842735.67358486
613511.150049841,5842735.67358486
613511.150049841,5842735.67358486
613511.150785777,5842735.67582774
613511.150785777,5842735.67582774
613511.148707857,5842735.67318258
613511.148707857,5842735.67318258
613511.148707857,5842735.67318258
613511.14961694,5842735.67283286
613511.14961694,5842735.67283286
613511.14961694,5842735.67283286
613511.149287936,5842735.67245423
613511.149287936,5842735.67245423
613511.148590975,5842735.67336533
613511.148590975,5842735.67336533
613511.148590975,5842735.67336533
613511.149906991,5842735.67487985
613511.149906991,5842735.67487985
613511.148504391,5842735.67225046
613511.148504391,5842735.67225046
613511.148504391,5842735.67225046
613511.14906283,5842735.67244898
613511.14906283,5842735.67244898
613511.149305249,5842735.67171274
613511.149305249,5842735.67171274
613511.149283608,5842735.67263961
613511.149283608,5842735.67263961
613511.149283608,5842735.67263961
613511.149742478,5842735.67227937
613511.149742478,5842735.67227937
613511.149742478,5842735.67227937
613511.147803102,5842735.67334693
613511.147803102,5842735.67334693
613511.149984897,5842735.67154313
613511.149984897,5842735.67154313
613511.149984897,5842735.67154313
613511.148058506,5842735.67205458
613511.148058506,5842735.67205458
613511.148924308,5842735.67355858
613511.148924308,5842735.67355858
613511.148924308,5842735.67355858
613511.149335546,5842735.67041513
613511.149335546,5842735.67041513
613511.149006542,5842735.6700365
613511.149006542,5842735.6700365
613511.149006542,5842735.6700365
613511.150158066,5842735.67377287
613511.150158066,5842735.67377287
613511.148430791,5842735.67057948
613511.148430791,5842735.67057948
613511.148430791,5842735.67057948
613511.148257643,5842735.67317207
613511.148257643,5842735.67317207
613511.148967589,5842735.67170485
613511.148967589,5842735.67170485
613511.148967589,5842735.67170485
613511.146872356,5842735.66980119
613511.146872356,5842735.66980119
613511.14906283,5842735.67244898
613511.14906283,5842735.67244898
613511.14906283,5842735.67244898
613511.14787668,5842735.67019559
613511.14787668,5842735.67019559
613511.147629933,5842735.6711172
613511.147629933,5842735.6711172
613511.147629933,5842735.6711172
613511.148188372,5842735.67131571
613511.148188372,5842735.67131571
613511.148015203,5842735.66908598
613511.148015203,5842735.66908598
613511.148015203,5842735.66908598
613511.147603964,5842735.67222944
613511.147603964,5842735.67222944
613511.147980577,5842735.67056897
613511.147980577,5842735.67056897
613511.147980577,5842735.67056897
613511.147313913,5842735.67018245
613511.147313913,5842735.67018245
613511.146179724,5842735.67052692
613511.146179724,5842735.67052692
613511.146179724,5842735.67052692
613511.148058506,5842735.67205458
613511.148058506,5842735.67205458
613511.148422135,5842735.67095022
613511.148422135,5842735.67095022
613511.148422135,5842735.67095022
613511.148197028,5842735.67094497
613511.148197028,5842735.67094497
613511.148093131,5842735.67057159
613511.148093131,5842735.67057159
613511.148093131,5842735.67057159
613511.148357191,5842735.66890849
613511.148357191,5842735.66890849
613511.148357191,5842735.66890849
613511.148552,5842735.67021136
613511.148552,5842735.67021136
613511.146305261,5842735.66997343
613511.146305261,5842735.66997343
613511.146305261,5842735.66997343
613511.147175391,5842735.67129206
613511.147175391,5842735.67129206
613511.148625601,5842735.67188234
613511.148625601,5842735.67188234
613511.148625601,5842735.67188234
613511.147526036,5842735.67074383
613511.147526036,5842735.67074383
613511.14966455,5842735.67079376
613511.14966455,5842735.67079376
613511.14966455,5842735.67079376
613511.147868024,5842735.67056634
613511.147868024,5842735.67056634
613511.147868024,5842735.67056634
613511.148417806,5842735.6711356
613511.148417806,5842735.6711356
613511.146101795,5842735.66904131
613511.146101795,5842735.66904131
613511.146101795,5842735.66904131
613511.147318242,5842735.66999708
613511.147318242,5842735.66999708
613511.147543348,5842735.67000234
613511.147543348,5842735.67000234
613511.147543348,5842735.67000234
613511.146023867,5842735.66755569
613511.146023867,5842735.66755569
613511.146023867,5842735.66755569
613511.146963269,5842735.67073069
613511.146963269,5842735.67073069
613511.147772783,5842735.66982222
613511.147772783,5842735.66982222
613511.147772783,5842735.66982222
613511.148642913,5842735.67114085
613511.148642913,5842735.67114085
613511.147426467,5842735.67018508
613511.147426467,5842735.67018508
613511.147426467,5842735.67018508
613511.147764127,5842735.67019296
613511.147764127,5842735.67019296
613511.147764127,5842735.67019296
613511.147235985,5842735.66869684
613511.147235985,5842735.66869684
613511.146651578,5842735.66961056
613511.146651578,5842735.66961056
613511.146651578,5842735.66961056
613511.146768459,5842735.66942782
613511.146768459,5842735.66942782
613511.147361523,5842735.66814335
613511.147361523,5842735.66814335
613511.147361523,5842735.66814335
613511.147296601,5842735.67092394
613511.147296601,5842735.67092394
613511.147296601,5842735.67092394
613511.14700655,5842735.66887696
613511.14700655,5842735.66887696
613511.147785768,5842735.6692661
613511.147785768,5842735.6692661
613511.147785768,5842735.6692661
613511.146651578,5842735.66961056
613511.146651578,5842735.66961056
613511.146543353,5842735.66942256
613511.146543353,5842735.66942256
613511.146543353,5842735.66942256
613511.147543348,5842735.67000234
613511.147543348,5842735.67000234
613511.146729484,5842735.66627385
613511.146729484,5842735.66627385
613511.146729484,5842735.66627385
613511.147071494,5842735.67091869
613511.147071494,5842735.67091869
613511.146898325,5842735.66868896
613511.146898325,5842735.66868896
613511.146898325,5842735.66868896
613511.146664562,5842735.66905445
613511.146664562,5842735.66905445
613511.147452436,5842735.66907284
613511.147452436,5842735.66907284
613511.147452436,5842735.66907284
613511.14625763,5842735.6671902
613511.14625763,5842735.6671902
