AimAng1,AimAang2,Aimx,Aimy,Currentx1,Currenty1,Startx,Starty,Finishx,Finishy,dist,Set_SteerAng,Steerangle,Gogo,ToEndPoint,Qual,Steerangle1,Steerangle2
'-15,'-15,613521.514579808,5842707.98651778,613521.801286004,5842706.94288524,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.41,-15,-44.999992,0,44,4,-3.04054,-44.999992
'3,'3,613521.364891293,5842708.17915266,613521.28506972,5842706.85070671,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.88,3,-40.0000044,0,43.7,5,-2.702703,-40.0000044
'3,'3,613521.364891293,5842708.17915266,613521.28506972,5842706.85070671,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.88,3,-31.9999976,0,43.7,5,-2.162162,-31.9999976
'3,'3,613521.364891293,5842708.17915266,613521.28506972,5842706.85070671,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.88,3,-24.9999972,0,43.7,5,-1.689189,-24.9999972
'2,'2,613521.124641429,5842708.48833138,613521.07183707,5842707.18087938,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.84,2,-17.9999968,0,43.3,5,-1.216216,-17.9999968
'2,'2,613521.124641429,5842708.48833138,613521.07183707,5842707.18087938,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.84,2,-7.9999994,0,43.3,5,-0.5405405,-7.9999994
'-1,'-1,613520.880772397,5842708.80216762,613520.906769034,5842707.55594858,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.74,-1,-4.00000044,0,42.9,5,-0.2702703,-4.00000044
'-1,'-1,613520.880772397,5842708.80216762,613520.906769034,5842707.55594858,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.74,-1,0,0,42.9,5,0,0
'-4,'-4,613520.628343976,5842709.12701899,613520.720722692,5842707.93238269,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.66,-4,1.99999948,0,42.5,5,0.1351351,1.99999948
'-4,'-4,613520.628343976,5842709.12701899,613520.720722692,5842707.93238269,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.66,-4,2.99999996,0,42.5,5,0.2027027,2.99999996
'-3,'-3,613520.381793092,5842709.44430652,613520.45553772,5842708.23519045,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.68,-3,2.99999996,0,42.1,5,0.2027027,2.99999996
'-3,'-3,613520.381793092,5842709.44430652,613520.45553772,5842708.23519045,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.68,-3,1.99999948,0,42.1,5,0.1351351,1.99999948
'-4,'-4,613520.087942541,5842709.82246423,613520.167872528,5842708.61815454,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.68,-4,1.99999948,0,41.7,5,0.1351351,1.99999948
'-4,'-4,613520.087942541,5842709.82246423,613520.167872528,5842708.61815454,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.68,-4,1.99999948,0,41.7,5,0.1351351,1.99999948
'-1,'-1,613519.791533776,5842710.20391411,613519.822016855,5842708.96118129,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.74,-1,0.999999888,0,41.2,5,0.06756756,0.999999888
'-1,'-1,613519.791533776,5842710.20391411,613519.822016855,5842708.96118129,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.74,-1,1.99999948,0,41.2,5,0.1351351,1.99999948
'-2,'-2,613519.535514838,5842710.53338613,613519.586026891,5842709.30621699,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.71,-2,1.99999948,0,40.8,5,0.1351351,1.99999948
'-2,'-2,613519.535514838,5842710.53338613,613519.586026891,5842709.30621699,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.71,-2,1.99999948,0,40.8,5,0.1351351,1.99999948
'-2,'-2,613519.289058933,5842710.85055143,613519.333898351,5842709.61897433,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.72,-2,1.99999948,0,40.3,5,0.1351351,1.99999948
'-2,'-2,613519.289058933,5842710.85055143,613519.333898351,5842709.61897433,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.72,-2,2.99999996,0,40.3,5,0.2027027,2.99999996
'-3,'-3,613519.032292843,5842711.18098496,613519.091679013,5842709.96071153,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.7,-3,2.99999996,0,39.9,5,0.2027027,2.99999996
'-3,'-3,613519.032292843,5842711.18098496,613519.091679013,5842709.96071153,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.7,-3,2.99999996,0,39.9,5,0.2027027,2.99999996
'-3,'-3,613518.773260731,5842711.51433465,613518.834641527,5842710.29561115,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.7,-3,2.99999996,0,39.5,5,0.2027027,2.99999996
'-3,'-3,613518.773260731,5842711.51433465,613518.834641527,5842710.29561115,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.7,-3,2.99999996,0,39.5,5,0.2027027,2.99999996
'-3,'-3,613518.465095929,5842711.91091343,613518.522296999,5842710.68894205,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.7,-3,2.99999996,0,39,5,0.2027027,2.99999996
'-3,'-3,613518.465095929,5842711.91091343,613518.522296999,5842710.68894205,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.7,-3,2.99999996,0,39,5,0.2027027,2.99999996
'-2,'-2,613518.191077242,5842712.26354941,613518.230372214,5842711.02766395,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.73,-2,2.99999996,0,38.6,5,0.2027027,2.99999996
'-2,'-2,613518.191077242,5842712.26354941,613518.230372214,5842711.02766395,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.73,-2,1.99999948,0,38.6,5,0.1351351,1.99999948
'-1,'-1,613517.907908444,5842712.62796072,613517.919542755,5842711.37058131,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.76,-1,0.999999888,0,38.1,5,0.06756756,0.999999888
'-1,'-1,613517.907908444,5842712.62796072,613517.919542755,5842711.37058131,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.76,-1,1.99999948,0,38.1,5,0.1351351,1.99999948
'-1,'-1,613517.651068145,5842712.95848975,613517.66924567,5842711.7061948,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.75,-1,0.999999888,0,37.7,5,0.06756756,0.999999888
'-1,'-1,613517.651068145,5842712.95848975,613517.66924567,5842711.7061948,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.75,-1,0.999999888,0,37.7,5,0.06756756,0.999999888
'-1,'-1,613517.400676065,5842713.28072053,613517.415935582,5842712.02615812,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.76,-1,1.99999948,0,37.3,5,0.1351351,1.99999948
'-1,'-1,613517.400676065,5842713.28072053,613517.415935582,5842712.02615812,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.76,-1,1.99999948,0,37.3,5,0.1351351,1.99999948
'-1,'-1,613517.140674119,5842713.6153183,613517.160179708,5842712.36405534,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.75,-1,1.99999948,0,36.8,5,0.1351351,1.99999948
'-1,'-1,613517.140674119,5842713.6153183,613517.160179708,5842712.36405534,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.75,-1,1.99999948,0,36.8,5,0.1351351,1.99999948
'-1,'-1,613516.852924576,5842713.98562459,613516.869043097,5842712.73172968,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.76,-1,1.99999948,0,36.4,5,0.1351351,1.99999948
'-1,'-1,613516.852924576,5842713.98562459,613516.869043097,5842712.73172968,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.76,-1,2.99999996,0,36.4,5,0.2027027,2.99999996
'0,'0,613516.587206286,5842714.32757875,613516.594434512,5842713.06677556,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.77,0,1.99999948,0,35.9,5,0.1351351,1.99999948
'0,'0,613516.587206286,5842714.32757875,613516.594434512,5842713.06677556,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.77,0,2.99999996,0,35.9,5,0.2027027,2.99999996
'-2,'-2,613516.326636915,5842714.66290674,613516.360994785,5842713.42318487,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.73,-2,2.99999996,0,35.5,5,0.2027027,2.99999996
'-2,'-2,613516.326636915,5842714.66290674,613516.360994785,5842713.42318487,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.73,-2,2.99999996,0,35.5,5,0.2027027,2.99999996
'-2,'-2,613516.096045782,5842714.9596556,613516.132624124,5842713.72165915,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.73,-2,4.00000044,0,35.1,5,0.2702703,4.00000044
'-2,'-2,613516.096045782,5842714.9596556,613516.132624124,5842713.72165915,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.73,-2,2.99999996,0,35.1,5,0.2027027,2.99999996
'-1,'-1,613515.837128113,5842715.292858,613515.854245023,5842714.0397389,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.76,-1,2.99999996,0,34.7,5,0.2027027,2.99999996
'-1,'-1,613515.837128113,5842715.292858,613515.854245023,5842714.0397389,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.76,-1,1.99999948,0,34.7,5,0.1351351,1.99999948
'-1,'-1,613515.533569048,5842715.68350964,613515.559926914,5842714.4375713,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.74,-1,2.99999996,0,34.2,5,0.2027027,2.99999996
'-1,'-1,613515.533569048,5842715.68350964,613515.559926914,5842714.4375713,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.74,-1,1.99999948,0,34.2,5,0.1351351,1.99999948
'0,'0,613515.250657125,5842716.04759037,613515.247340273,5842714.77859304,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.78,0,1.99999948,0,33.8,5,0.1351351,1.99999948
'0,'0,613515.250657125,5842716.04759037,613515.247340273,5842714.77859304,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.78,0,1.99999948,0,33.8,5,0.1351351,1.99999948
'0,'0,613514.97182771,5842716.40641731,613514.978416004,5842715.14511685,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.77,0,1.99999948,0,33.3,5,0.1351351,1.99999948
'0,'0,613514.97182771,5842716.40641731,613514.978416004,5842715.14511685,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.77,0,1.99999948,0,33.3,5,0.1351351,1.99999948
'-1,'-1,613514.701443303,5842716.75437631,613514.720067467,5842715.50242843,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.75,-1,2.99999996,0,32.9,5,0.2027027,2.99999996
'-1,'-1,613514.701443303,5842716.75437631,613514.720067467,5842715.50242843,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.75,-1,4.00000044,0,32.9,5,0.2702703,4.00000044
'-1,'-1,613514.428263975,5842717.10593212,613514.454065307,5842715.85956132,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.74,-1,4.00000044,0,32.4,5,0.2702703,4.00000044
'-1,'-1,613514.428263975,5842717.10593212,613514.454065307,5842715.85956132,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.74,-1,4.99999944,0,32.4,5,0.3378378,4.99999944
'-1,'-1,613514.148345217,5842717.46616093,613514.177236398,5842716.22219112,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.74,-1,4.00000044,0,32,5,0.2702703,4.00000044
'-1,'-1,613514.148345217,5842717.46616093,613514.177236398,5842716.22219112,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.74,-1,4.00000044,0,32,5,0.2702703,4.00000044
'-1,'-1,613513.874176268,5842717.81899029,613513.905325231,5842716.5767749,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.74,-1,4.00000044,0,31.5,5,0.2702703,4.00000044
'-1,'-1,613513.874176268,5842717.81899029,613513.905325231,5842716.5767749,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.74,-1,4.00000044,0,31.5,5,0.2702703,4.00000044
'-1,'-1,613513.584733351,5842718.19147579,613513.607583058,5842716.9428114,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.75,-1,2.99999996,0,31.1,5,0.2027027,2.99999996
'-1,'-1,613513.584733351,5842718.19147579,613513.607583058,5842716.9428114,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.75,-1,2.99999996,0,31.1,5,0.2027027,2.99999996
'-2,'-2,613513.297238177,5842718.56145473,613513.331169922,5842717.32140173,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.73,-2,2.99999996,0,30.6,5,0.2027027,2.99999996
'-2,'-2,613513.297238177,5842718.56145473,613513.331169922,5842717.32140173,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.73,-2,0.999999888,0,30.6,5,0.06756756,0.999999888
'-1,'-1,613513.0147469,5842718.92499413,613513.029332534,5842717.66990807,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.76,-1,1.99999948,0,30.1,5,0.1351351,1.99999948
'-1,'-1,613513.0147469,5842718.92499413,613513.029332534,5842717.66990807,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.76,-1,1.99999948,0,30.1,5,0.1351351,1.99999948
'0,'0,613512.746770008,5842719.26985489,613512.744109778,5842718.0013678,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.78,0,1.99999948,0,29.7,5,0.1351351,1.99999948
'0,'0,613512.746770008,5842719.26985489,613512.744109778,5842718.0013678,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.78,0,1.99999948,0,29.7,5,0.1351351,1.99999948
'9,'9,613512.53814021,5842719.5383416,613512.312817201,5842718.09683256,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,1.06,9,1.99999948,0,29.4,5,0.1351351,1.99999948
'9,'9,613512.53814021,5842719.5383416,613512.312817201,5842718.09683256,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,1.06,9,1.99999948,0,29.4,5,0.1351351,1.99999948
'6,'6,613512.237598642,5842719.92511,613512.104032077,5842718.55490107,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.95,6,1.99999948,0,28.9,5,0.1351351,1.99999948
'6,'6,613512.237598642,5842719.92511,613512.104032077,5842718.55490107,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.95,6,2.99999996,0,28.9,5,0.2027027,2.99999996
'2,'2,613511.961047827,5842720.28100459,613511.916402611,5842718.97989272,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.83,2,4.99999944,0,28.4,5,0.3378378,4.99999944
'2,'2,613511.961047827,5842720.28100459,613511.916402611,5842718.97989272,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.83,2,7.0000004,0,28.4,5,0.472973,7.0000004
'-1,'-1,613511.693517747,5842720.62529035,613511.719024169,5842719.37869039,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.74,-1,7.9999994,0,28,5,0.5405405,7.9999994
'-1,'-1,613511.693517747,5842720.62529035,613511.719024169,5842719.37869039,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.74,-1,7.9999994,0,28,5,0.5405405,7.9999994
'-3,'-3,613511.437121798,5842720.95524755,613511.5095634,5842719.74511895,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.69,-3,7.9999994,0,27.6,5,0.5405405,7.9999994
'-3,'-3,613511.437121798,5842720.95524755,613511.5095634,5842719.74511895,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.69,-3,8.99999988,0,27.6,5,0.6081081,8.99999988
'-5,'-5,613511.174313629,5842721.29345666,613511.272700124,5842720.10348876,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.65,-5,8.99999988,0,27.1,5,0.6081081,8.99999988
'-5,'-5,613511.174313629,5842721.29345666,613511.272700124,5842720.10348876,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.65,-5,5.99999992,0,27.1,5,0.4054054,5.99999992
'-4,'-4,613510.860169509,5842721.69773026,613510.936846042,5842720.49089245,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.68,-4,4.00000044,0,26.6,5,0.2702703,4.00000044
'-4,'-4,613510.860169509,5842721.69773026,613510.936846042,5842720.49089245,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.68,-4,1.99999948,0,26.6,5,0.1351351,1.99999948
'0,'0,613510.573119764,5842722.06713597,613510.581922479,5842720.80755625,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.77,0,-0.999999888,0,26.1,5,-0.06756756,-0.999999888
'0,'0,613510.573119764,5842722.06713597,613510.581922479,5842720.80755625,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.77,0,-1.99999948,0,26.1,5,-0.1351351,-1.99999948
'2,'2,613510.295935772,5842722.4238454,613510.261643882,5842721.13077867,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.82,2,-1.99999948,0,25.7,5,-0.1351351,-1.99999948
'2,'2,613510.295935772,5842722.4238454,613510.261643882,5842721.13077867,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.82,2,-0.999999888,0,25.7,5,-0.06756756,-0.999999888
'1,'1,613510.034053215,5842722.76086334,613510.020179021,5842721.48366234,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.79,1,0.999999888,0,25.3,5,0.06756756,0.999999888
'1,'1,613510.034053215,5842722.76086334,613510.020179021,5842721.48366234,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.79,1,2.99999996,0,25.3,5,0.2027027,2.99999996
'0,'0,613509.745417809,5842723.13230965,613509.74802616,5842721.86791655,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.77,0,4.00000044,0,24.8,5,0.2702703,4.00000044
'0,'0,613509.745417809,5842723.13230965,613509.74802616,5842721.86791655,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.77,0,4.00000044,0,24.8,5,0.2702703,4.00000044
'-1,'-1,613509.456026333,5842723.50472895,613509.479708847,5842722.2567117,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.75,-1,5.99999992,0,24.3,5,0.4054054,5.99999992
'-1,'-1,613509.456026333,5842723.50472895,613509.479708847,5842722.2567117,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.75,-1,5.99999992,0,24.3,5,0.4054054,5.99999992
'-1,'-1,613509.203926977,5842723.82915684,613509.231075161,5842722.58383261,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.74,-1,4.99999944,0,23.9,5,0.3378378,4.99999944
'-1,'-1,613509.203926977,5842723.82915684,613509.231075161,5842722.58383261,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.74,-1,4.99999944,0,23.9,5,0.3378378,4.99999944
'-2,'-2,613508.950821454,5842724.15487957,613509.004294329,5842722.93001116,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.71,-2,4.99999944,0,23.5,5,0.3378378,4.99999944
'-2,'-2,613508.950821454,5842724.15487957,613509.004294329,5842722.93001116,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.71,-2,4.00000044,0,23.5,5,0.2702703,4.00000044
'-3,'-3,613508.68072716,5842724.50246523,613508.752154408,5842723.29154842,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.69,-3,4.99999944,0,23.1,5,0.3378378,4.99999944
'-3,'-3,613508.68072716,5842724.50246523,613508.752154408,5842723.29154842,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.69,-3,5.99999992,0,23.1,5,0.4054054,5.99999992
'-4,'-4,613508.43934553,5842724.81310042,613508.513429794,5842723.60424827,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.68,-4,4.99999944,0,22.7,5,0.3378378,4.99999944
'-4,'-4,613508.43934553,5842724.81310042,613508.513429794,5842723.60424827,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.68,-4,4.00000044,0,22.7,5,0.2702703,4.00000044
'-3,'-3,613508.209478462,5842725.10891747,613508.271047077,5842723.89033993,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.7,-3,4.00000044,0,22.3,5,0.2702703,4.00000044
'-3,'-3,613508.209478462,5842725.10891747,613508.271047077,5842723.89033993,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.7,-3,1.99999948,0,22.3,5,0.1351351,1.99999948
'-1,'-1,613507.951704174,5842725.44064846,613507.981772935,5842724.19759369,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.74,-1,1.99999948,0,21.9,5,0.1351351,1.99999948
'-1,'-1,613507.951704174,5842725.44064846,613507.981772935,5842724.19759369,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.74,-1,1.99999948,0,21.9,5,0.1351351,1.99999948
'-1,'-1,613507.695329923,5842725.77057773,613507.711589716,5842724.51679259,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.76,-1,1.99999948,0,21.5,5,0.1351351,1.99999948
'-1,'-1,613507.695329923,5842725.77057773,613507.711589716,5842724.51679259,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.76,-1,0.999999888,0,21.5,5,0.06756756,0.999999888
'0,'0,613507.444268023,5842726.09367051,613507.453493048,5842724.83441895,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.77,0,0.999999888,0,21,5,0.06756756,0.999999888
'0,'0,613507.444268023,5842726.09367051,613507.453493048,5842724.83441895,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.77,0,0.999999888,0,21,5,0.06756756,0.999999888
'0,'0,613507.191778082,5842726.41860104,613507.198868288,5842725.1576906,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.77,0,0.999999888,0,20.6,5,0.06756756,0.999999888
'0,'0,613507.191778082,5842726.41860104,613507.198868288,5842725.1576906,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.77,0,1.99999948,0,20.6,5,0.1351351,1.99999948
'0,'0,613506.910285219,5842726.78085558,613506.914776374,5842725.51792553,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.77,0,1.99999948,0,20.2,5,0.1351351,1.99999948
'0,'0,613506.910285219,5842726.78085558,613506.914776374,5842725.51792553,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.77,0,1.99999948,0,20.2,5,0.1351351,1.99999948
'1,'1,613506.647843528,5842727.11859307,613506.634130167,5842725.84151705,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.79,1,2.99999996,0,19.8,5,0.2027027,2.99999996
'1,'1,613506.647843528,5842727.11859307,613506.634130167,5842725.84151705,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.79,1,2.99999996,0,19.8,5,0.2027027,2.99999996
'0,'0,613506.38524576,5842727.45653142,613506.386769695,5842726.19129566,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.78,0,2.99999996,0,19.3,5,0.2027027,2.99999996
'0,'0,613506.38524576,5842727.45653142,613506.386769695,5842726.19129566,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.78,0,4.00000044,0,19.3,5,0.2702703,4.00000044
'1,'1,613506.125791139,5842727.79042483,613506.11356508,5842726.51450453,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.79,1,2.99999996,0,18.9,5,0.2027027,2.99999996
'1,'1,613506.125791139,5842727.79042483,613506.11356508,5842726.51450453,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.79,1,4.00000044,0,18.9,5,0.2702703,4.00000044
'1,'1,613505.838572083,5842728.16004843,613505.822897635,5842726.88144853,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.8,1,4.00000044,0,18.4,5,0.2702703,4.00000044
'1,'1,613505.838572083,5842728.16004843,613505.822897635,5842726.88144853,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.8,1,2.99999996,0,18.4,5,0.2027027,2.99999996
'1,'1,613505.563177299,5842728.51445532,613505.541970346,5842727.23155634,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.8,1,2.99999996,0,18,5,0.2027027,2.99999996
'1,'1,613505.563177299,5842728.51445532,613505.541970346,5842727.23155634,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.8,1,2.99999996,0,18,5,0.2027027,2.99999996
'1,'1,613505.27250984,5842728.88851669,613505.242844158,5842727.59904479,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.81,1,2.99999996,0,17.5,5,0.2027027,2.99999996
'1,'1,613505.27250984,5842728.88851669,613505.242844158,5842727.59904479,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.81,1,2.99999996,0,17.5,5,0.2027027,2.99999996
'2,'2,613505.006129113,5842729.23132334,613504.967652767,5842727.93500504,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.83,2,4.00000044,0,17.1,5,0.2702703,4.00000044
'2,'2,613505.006129113,5842729.23132334,613504.967652767,5842727.93500504,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.83,2,2.99999996,0,17.1,5,0.2027027,2.99999996
'1,'1,613504.734903504,5842729.5803649,613504.709708214,5842728.29436675,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.81,1,4.00000044,0,16.6,5,0.2702703,4.00000044
'1,'1,613504.734903504,5842729.5803649,613504.709708214,5842728.29436675,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.81,1,2.99999996,0,16.6,5,0.2027027,2.99999996
'2,'2,613504.442289941,5842729.95693072,613504.406729364,5842728.66287814,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.82,2,2.99999996,0,16.2,5,0.2027027,2.99999996
'2,'2,613504.442289941,5842729.95693072,613504.406729364,5842728.66287814,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.82,2,2.99999996,0,16.2,5,0.2027027,2.99999996
'2,'2,613504.16824613,5842730.30959903,613504.120888842,5842729.00637972,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.84,2,2.99999996,0,15.7,5,0.2027027,2.99999996
'2,'2,613504.16824613,5842730.30959903,613504.120888842,5842729.00637972,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.84,2,4.99999944,0,15.7,5,0.3378378,4.99999944
'2,'2,613503.886546263,5842730.67211996,613503.850502988,5842729.3776923,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.82,2,4.00000044,0,15.3,5,0.2702703,4.00000044
'2,'2,613503.886546263,5842730.67211996,613503.850502988,5842729.3776923,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.82,2,4.99999944,0,15.3,5,0.3378378,4.99999944
'1,'1,613503.608927926,5842731.02938835,613503.594246981,5842729.75156046,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.8,1,4.99999944,0,14.8,5,0.3378378,4.99999944
'1,'1,613503.608927926,5842731.02938835,613503.594246981,5842729.75156046,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.8,1,5.99999992,0,14.8,5,0.4054054,5.99999992
'0,'0,613503.325756693,5842731.39380279,613503.321800622,5842730.12430875,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.78,0,5.99999992,0,14.3,5,0.4054054,5.99999992
'0,'0,613503.325756693,5842731.39380279,613503.321800622,5842730.12430875,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.78,0,5.99999992,0,14.3,5,0.4054054,5.99999992
'0,'0,613503.042357336,5842731.7585108,613503.048237424,5842730.49666003,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.77,0,4.99999944,0,13.9,5,0.3378378,4.99999944
