Aimx,Aimy,Currentx1,Currenty1,Startx,Starty,Finishx,Finishy,dist,ss
613495.227319723,5842741.97558255,613495.632737677,5842739.76991863,613494.948935047,5842741.76659117,613496.905537372,5842743.23546881,2.01,0
613495.131243354,5842741.90345526,613495.257258071,5842740.06996735,613494.948935047,5842741.76659117,613496.905537372,5842743.23546881,1.54,0
613495.131243354,5842741.90345526,613495.257258071,5842740.06996735,613494.948935047,5842741.76659117,613496.905537372,5842743.23546881,1.54,0
613495.110500621,5842741.88788309,613494.954709137,5842740.42977204,613494.948935047,5842741.76659117,613496.905537372,5842743.23546881,1.07,0
613495.110500621,5842741.88788309,613494.954709137,5842740.42977204,613494.948935047,5842741.76659117,613496.905537372,5842743.23546881,1.07,0
613495.113848515,5842741.89039645,613494.722432074,5842740.74614703,613494.948935047,5842741.76659117,613496.905537372,5842743.23546881,0.68,0
613495.113848515,5842741.89039645,613494.722432074,5842740.74614703,613494.948935047,5842741.76659117,613496.905537372,5842743.23546881,0.68,0
613495.201807788,5842741.95643001,613494.555995034,5842741.1510464,613494.948935047,5842741.76659117,613496.905537372,5842743.23546881,0.26,0
613495.201807788,5842741.95643001,613494.555995034,5842741.1510464,613494.948935047,5842741.76659117,613496.905537372,5842743.23546881,0.26,0
613495.349859444,5842742.06757665,613494.497773441,5842741.53695705,613494.948935047,5842741.76659117,613496.905537372,5842743.23546881,0.09,-1.95660232496448
613497.433780699,5842742.55788577,613494.497773441,5842741.53695705,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,2.94,0
613497.356957181,5842742.65642807,613494.745427861,5842741.88846216,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,2.53,0
613497.356957181,5842742.65642807,613494.745427861,5842741.88846216,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,2.53,0
613497.541533727,5842742.41966988,613495.313025414,5842741.95030691,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,2.05,0
613497.541533727,5842742.41966988,613495.313025414,5842741.95030691,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,2.05,0
613497.665317947,5842742.26089061,613495.707974953,5842742.00292796,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,1.7,0
613497.665317947,5842742.26089061,613495.707974953,5842742.00292796,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,1.7,0
613497.661187513,5842742.26618876,613496.006957009,5842742.24453242,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,1.32,0
613497.661187513,5842742.26618876,613496.006957009,5842742.24453242,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,1.32,0
613497.558289391,5842742.39817722,613496.402026901,5842742.76473644,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.69,0
613497.558289391,5842742.39817722,613496.402026901,5842742.76473644,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.69,0
613497.629628424,5842742.30666992,613496.733665644,5842742.87615864,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.36,0
613497.629628424,5842742.30666992,613496.733665644,5842742.87615864,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.36,0
613497.737324449,5842742.16852715,613497.123983317,5842742.95834753,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0,0
613497.737324449,5842742.16852715,613497.123983317,5842742.95834753,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0,0
613497.947729485,5842741.89863849,613497.545701954,5842742.85319883,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.27,0
613497.947729485,5842741.89863849,613497.545701954,5842742.85319883,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.27,0
613498.15356323,5842741.63461347,613497.847533563,5842742.66401369,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.39,0
613498.15356323,5842741.63461347,613497.847533563,5842742.66401369,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.39,0
613498.399275913,5842741.31943533,613498.109001082,5842742.36111801,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.41,0
613498.399275913,5842741.31943533,613498.109001082,5842742.36111801,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.41,0
613498.641390894,5842741.00887201,613498.334906011,5842742.03791734,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.39,0
613498.641390894,5842741.00887201,613498.334906011,5842742.03791734,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.39,0
613498.811618111,5842740.79051984,613498.543807731,5842741.8497158,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.44,0
613498.811618111,5842740.79051984,613498.543807731,5842741.8497158,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.44,0
613499.014443023,5842740.53035428,613498.78544051,5842741.61980483,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.49,0
613499.014443023,5842740.53035428,613498.78544051,5842741.61980483,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.49,0
613499.25295772,5842740.22440908,613499.052540265,5842741.33614451,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.53,0
613499.25295772,5842740.22440908,613499.052540265,5842741.33614451,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.53,0
613499.49943278,5842739.90825303,613499.346007834,5842741.0566238,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.59,0
613499.49943278,5842739.90825303,613499.346007834,5842741.0566238,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.59,0
613499.757260129,5842739.5775353,613499.644436302,5842740.75755867,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.64,0
613499.757260129,5842739.5775353,613499.644436302,5842740.75755867,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.64,0
613500.04336427,5842739.21054663,613499.939777838,5842740.39777148,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.65,0
613500.04336427,5842739.21054663,613499.939777838,5842740.39777148,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.65,0
613500.313653043,5842738.8638445,613500.233929163,5842740.06967257,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.68,0
613500.313653043,5842738.8638445,613500.233929163,5842740.06967257,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.68,0
613500.590736249,5842738.50842708,613500.504180061,5842739.70892869,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.67,0
613500.590736249,5842738.50842708,613500.504180061,5842739.70892869,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.67,0
613500.871644967,5842738.14810264,613500.82017975,5842739.37596115,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.71,0
613500.871644967,5842738.14810264,613500.82017975,5842739.37596115,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.71,0
613500.871644967,5842738.14810264,613500.82017975,5842739.37596115,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.71,0
613500.871644967,5842738.14810264,613500.82017975,5842739.37596115,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.71,0
613501.457810976,5842737.39622159,613501.275040826,5842738.52171486,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.55,0
613501.457810976,5842737.39622159,613501.275040826,5842738.52171486,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.55,0
613501.685170179,5842737.10458565,613501.600011033,5842738.30617639,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.67,0
613501.685170179,5842737.10458565,613501.600011033,5842738.30617639,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.67,0
613501.923632734,5842736.79870733,613501.881929275,5842738.0341761,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.73,0
613501.923632734,5842736.79870733,613501.881929275,5842738.0341761,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.73,0
613502.205245501,5842736.43747979,613502.145647891,5842737.6589983,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.7,0
613502.205245501,5842736.43747979,613502.145647891,5842737.6589983,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.7,0
613502.471326557,5842736.09617494,613502.396687123,5842737.30596685,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.68,0
613502.471326557,5842736.09617494,613502.396687123,5842737.30596685,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.68,0
613502.729788656,5842735.764643,613502.750557425,5842737.04881509,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.81,0
613502.729788656,5842735.764643,613502.750557425,5842737.04881509,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.81,0
613503.010814522,5842735.40416829,613503.024202551,5842736.68258636,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.8,0
613503.010814522,5842735.40416829,613503.024202551,5842736.68258636,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.8,0
613503.268368039,5842735.0738018,613503.260571039,5842736.33570403,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.77,0
613503.268368039,5842735.0738018,613503.260571039,5842736.33570403,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.77,0
613503.553930886,5842734.70750746,613503.502688113,5842735.93553939,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.71,0
613503.553930886,5842734.70750746,613503.502688113,5842735.93553939,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.71,0
613503.823450828,5842734.36179152,613503.876657959,5842735.67125253,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.85,0
613503.823450828,5842734.36179152,613503.876657959,5842735.67125253,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.85,0
613504.081372249,5842734.03095311,613504.281047835,5842735.45460084,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,1.03,0
613504.081372249,5842734.03095311,613504.281047835,5842735.45460084,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,1.03,0
613504.340063743,5842733.69912692,613504.498446799,5842735.09058302,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.98,0
613504.340063743,5842733.69912692,613504.498446799,5842735.09058302,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.98,0
613504.597973602,5842733.36830335,613504.642590545,5842734.67106745,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.84,0
613504.597973602,5842733.36830335,613504.642590545,5842734.67106745,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.84,0
613504.823430828,5842733.07910709,613504.780886232,5842734.31392012,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.73,0
613504.823430828,5842733.07910709,613504.780886232,5842734.31392012,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.73,0
613505.106129608,5842732.71648652,613505.023531696,5842733.920074,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.67,0
613505.106129608,5842732.71648652,613505.023531696,5842733.920074,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.67,0
613505.322960216,5842732.43835571,613505.349221111,5842733.72680946,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.81,0
613505.322960216,5842732.43835571,613505.349221111,5842733.72680946,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.81,0
613505.626620526,5842732.04884757,613505.653688794,5842733.33793074,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.81,0
613505.626620526,5842732.04884757,613505.653688794,5842733.33793074,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.81,0
613505.865069905,5842731.74298615,613505.833300376,5842732.98619941,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.74,0
613505.865069905,5842731.74298615,613505.833300376,5842732.98619941,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.74,0
613506.119556496,5842731.41655364,613506.079699554,5842732.65346195,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.73,0
613506.119556496,5842731.41655364,613506.079699554,5842732.65346195,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.73,0
613506.388881174,5842731.07108816,613506.426894948,5842732.36870444,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.83,0
613506.388881174,5842731.07108816,613506.426894948,5842732.36870444,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.83,0
613506.618583824,5842730.77644626,613506.781064843,5842732.17109712,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.99,0
613506.618583824,5842730.77644626,613506.781064843,5842732.17109712,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.99,0
613506.884473098,5842730.43538741,613507.021035437,5842731.80983209,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.95,0
613506.884473098,5842730.43538741,613507.021035437,5842731.80983209,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.95,0
613507.149507053,5842730.09542568,613507.198586272,5842731.40166857,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.84,0
613507.149507053,5842730.09542568,613507.198586272,5842731.40166857,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.84,0
613507.415606496,5842729.75409724,613507.420981202,5842731.02626813,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.79,0
613507.415606496,5842729.75409724,613507.420981202,5842731.02626813,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.79,0
613507.689145682,5842729.40322578,613507.688189863,5842730.67046138,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.78,0
613507.689145682,5842729.40322578,613507.688189863,5842730.67046138,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.78,0
613507.970938114,5842729.04176778,613507.947493723,5842730.29147131,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.75,0
613507.970938114,5842729.04176778,613507.947493723,5842730.29147131,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.75,0
613508.230941177,5842728.70825923,613508.362711025,5842730.07896769,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.95,0
613508.230941177,5842728.70825923,613508.362711025,5842730.07896769,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.95,0
613508.450751877,5842728.42630583,613508.752690734,5842729.92967795,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,1.16,0
613508.450751877,5842728.42630583,613508.752690734,5842729.92967795,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,1.16,0
613508.697297773,5842728.11005893,613508.985774346,5842729.60293585,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,1.15,0
613508.697297773,5842728.11005893,613508.985774346,5842729.60293585,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,1.15,0
613508.968214609,5842727.76255117,613509.138165222,5842729.16302533,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,1,0
613508.968214609,5842727.76255117,613509.138165222,5842729.16302533,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,1,0
613509.207263455,5842727.45592081,613509.31769494,5842728.80999389,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.92,0
613509.207263455,5842727.45592081,613509.31769494,5842728.80999389,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.92,0
613509.46185845,5842727.12934924,613509.505038365,5842728.43099304,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.83,0
613509.46185845,5842727.12934924,613509.505038365,5842728.43099304,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.83,0
613509.751834145,5842726.7573945,613509.760415994,5842728.03206567,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.79,0
613509.751834145,5842726.7573945,613509.760415994,5842728.03206567,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.79,0
613510.017475989,5842726.41665303,613509.98843031,5842727.6619898,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.74,0
613510.311919801,5842726.03896698,613510.274877194,5842727.27806935,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.73,0
613510.311919801,5842726.03896698,613510.274877194,5842727.27806935,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.73,0
613510.592402709,5842725.67918873,613510.658878246,5842726.99899378,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.86,0
613510.592402709,5842725.67918873,613510.658878246,5842726.99899378,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.86,0
613510.850398007,5842725.34825556,613511.046792973,5842726.76934572,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,1.03,0
613510.850398007,5842725.34825556,613511.046792973,5842726.76934572,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,1.03,0
613511.105353327,5842725.02122181,613511.272643044,5842726.41962153,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.99,0
613511.105353327,5842725.02122181,613511.272643044,5842726.41962153,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.99,0
613511.37350252,5842724.67726413,613511.47168786,5842726.02179013,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.9,0
613511.37350252,5842724.67726413,613511.47168786,5842726.02179013,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.9,0
613511.643837448,5842724.3305028,613511.674485929,5842725.6223771,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.82,0
613511.643837448,5842724.3305028,613511.674485929,5842725.6223771,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.82,0
613511.967068925,5842723.91589053,613512.018590736,5842725.22403766,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.84,0
613511.967068925,5842723.91589053,613512.018590736,5842725.22403766,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.84,0
613512.235179909,5842723.57198186,613512.267072833,5842724.86482633,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.82,0
613512.235179909,5842723.57198186,613512.267072833,5842724.86482633,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.82,0
613512.509192766,5842723.22050281,613512.554212879,5842724.52358123,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.84,0
613512.509192766,5842723.22050281,613512.554212879,5842724.52358123,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.84,0
613512.782646063,5842722.86974151,613512.811132221,5842724.15993007,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.82,0
613512.782646063,5842722.86974151,613512.811132221,5842724.15993007,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.82,0
613513.069981621,5842722.5011733,613513.106644513,5842723.79773643,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.83,0
613513.069981621,5842722.5011733,613513.106644513,5842723.79773643,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.83,0
613513.354280896,5842722.13649975,613513.39338632,5842723.43496708,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.83,0
613513.354280896,5842722.13649975,613513.39338632,5842723.43496708,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.83,0
613513.638652105,5842721.77173394,613513.667080562,5842723.06187751,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.82,0
613513.638652105,5842721.77173394,613513.667080562,5842723.06187751,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.82,0
613513.916343904,5842721.41553587,613513.94831169,5842722.7084387,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.82,0
613513.916343904,5842721.41553587,613513.94831169,5842722.7084387,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.82,0
613514.208115921,5842721.04127696,613514.21815314,5842722.31708274,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.79,0
613514.208115921,5842721.04127696,613514.21815314,5842722.31708274,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.79,0
613514.485705657,5842720.68520981,613514.480466617,5842721.94910622,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.77,0
613514.485705657,5842720.68520981,613514.480466617,5842721.94910622,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.77,0
613514.757669242,5842720.33635938,613514.76275419,5842721.60830437,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.79,0
613514.757669242,5842720.33635938,613514.76275419,5842721.60830437,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.79,0
613514.995393122,5842720.03142856,613515.16773895,5842721.43377003,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,1,0
613514.995393122,5842720.03142856,613515.16773895,5842721.43377003,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,1,0
613515.260280041,5842719.69165544,613515.515831797,5842721.1588642,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,1.1,0
613515.260280041,5842719.69165544,613515.515831797,5842721.1588642,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,1.1,0
613515.461396789,5842719.43368097,613515.60099465,5842720.81049214,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.96,0
613515.461396789,5842719.43368097,613515.60099465,5842720.81049214,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.96,0
613515.724514343,5842719.09617743,613515.785092025,5842720.41138452,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.86,0
613515.724514343,5842719.09617743,613515.785092025,5842720.41138452,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.86,0
613515.969397473,5842718.78206337,613515.964345418,5842720.04610555,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.77,0
613515.969397473,5842718.78206337,613515.964345418,5842720.04610555,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.77,0
613516.177346355,5842718.51532524,613516.187088269,5842719.7909008,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.79,0
613516.177346355,5842718.51532524,613516.187088269,5842719.7909008,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.79,0
613516.352529928,5842718.29061551,613516.436485054,5842719.62404764,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.89,0
613516.352529928,5842718.29061551,613516.436485054,5842719.62404764,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.89,0
613516.582462126,5842717.99567916,613516.659825188,5842719.32397212,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.88,0
613516.582462126,5842717.99567916,613516.659825188,5842719.32397212,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.88,0
613516.84465671,5842717.65935953,613516.897078523,5842718.9682083,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.85,0
613516.84465671,5842717.65935953,613516.897078523,5842718.9682083,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.85,0
613517.114987621,5842717.31260334,613517.151859963,5842718.60932976,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.83,0
613517.114987621,5842717.31260334,613517.151859963,5842718.60932976,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.83,0
613517.406102959,5842716.93918677,613517.418684574,5842718.21697615,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.8,0
613517.406102959,5842716.93918677,613517.418684574,5842718.21697615,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.8,0
613517.673259493,5842716.59650239,613517.657942308,5842717.85254188,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.76,0
613517.673259493,5842716.59650239,613517.657942308,5842717.85254188,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.76,0
613517.940350923,5842716.25390152,613517.941658934,5842717.52290201,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.78,0
613517.940350923,5842716.25390152,613517.941658934,5842717.52290201,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.78,0
613518.139135384,5842715.99891869,613518.291713701,5842717.38584941,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.97,0
613518.139135384,5842715.99891869,613518.291713701,5842717.38584941,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.97,0
613518.333943078,5842715.7490369,613518.486959055,5842717.13630882,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.97,0
613518.333943078,5842715.7490369,613518.486959055,5842717.13630882,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.97,0
613518.577873128,5842715.43614536,613518.687403235,5842716.78951573,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.92,0
613518.577873128,5842715.43614536,613518.687403235,5842716.78951573,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.92,0
613518.851303655,5842715.08541327,613518.909925163,5842716.39909533,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.85,0
613518.851303655,5842715.08541327,613518.909925163,5842716.39909533,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.85,0
613519.12552881,5842714.7336619,613519.164780446,5842716.03224322,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.83,0
613519.12552881,5842714.7336619,613519.164780446,5842716.03224322,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.83,0
613519.398569682,5842714.38342962,613519.409293784,5842715.65977089,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.79,0
613519.398569682,5842714.38342962,613519.409293784,5842715.65977089,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.79,0
613519.704805676,5842713.99061763,613519.70680694,5842715.26015858,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.78,0
613519.704805676,5842713.99061763,613519.70680694,5842715.26015858,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.78,0
613520.006278783,5842713.60391504,613520.016592899,5842714.87993668,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.79,0
613520.006278783,5842713.60391504,613520.016592899,5842714.87993668,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.79,0
613520.307992333,5842713.21690403,613520.329487129,5842714.50164212,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.81,0
613520.307992333,5842713.21690403,613520.329487129,5842714.50164212,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.81,0
613520.597953292,5842712.84496818,613520.64613905,5842714.15051453,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.84,0
613520.597953292,5842712.84496818,613520.64613905,5842714.15051453,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.84,0
613520.874417943,5842712.49034419,613520.914704518,5842713.78973234,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.83,0
613520.874417943,5842712.49034419,613520.914704518,5842713.78973234,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.83,0
613521.144718306,5842712.14362719,613521.182646682,5842713.44117689,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.83,0
613521.144718306,5842712.14362719,613521.182646682,5842713.44117689,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.83,0
613521.422645628,5842711.78712701,613521.443428668,5842713.07131022,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.81,0
613521.422645628,5842711.78712701,613521.443428668,5842713.07131022,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.81,0
613521.693430477,5842711.43978856,613521.716370905,5842712.72565367,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.81,0
613521.693430477,5842711.43978856,613521.716370905,5842712.72565367,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.81,0
613521.973715907,5842711.08026361,613521.973282825,5842712.34790675,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.78,0
613521.973715907,5842711.08026361,613521.973282825,5842712.34790675,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.78,0
613522.246971941,5842710.72975534,613522.240701315,5842711.99284753,613496.905537372,5842743.23546881,613524.050307603,5842708.41659852,0.77,0
