AimAng1,AimAang2,Aimx,Aimy,GV.currentx1,GV.currenty1,GV.startx,GV.starty,GV.finishx,GV.finishy,dist,GV.Set_SteerAng,GV.Steerangle,GV.gogo,ToEndPoint,GVQual
'-157,'-157,613505.876686421,5842706.60452356,613508.644530201,5842713.19460947,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.4,-157,0,0,7.3,5
'-157,'-157,613505.876686421,5842706.60452356,613508.644530201,5842713.19460947,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.4,-157,0,0,7.3,5
'-158,'-158,613505.891039164,5842706.62544445,613508.609465636,5842713.24943302,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.5,-158,0,0,7.4,5
'-158,'-158,613505.891039164,5842706.62544445,613508.609465636,5842713.24943302,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.5,-158,0,0,7.4,5
'-158,'-158,613505.891039164,5842706.62544445,613508.609465636,5842713.24943302,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.5,-158,0,0,7.4,5
'-158,'-158,613505.891039164,5842706.62544445,613508.609465636,5842713.24943302,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.5,-158,0,0,7.4,5
'-158,'-158,613505.893158267,5842706.62853331,613508.563578485,5842713.28545648,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-158,0,0,7.4,5
'-158,'-158,613505.893158267,5842706.62853331,613508.563578485,5842713.28545648,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-158,0,0,7.4,5
'-158,'-158,613505.893158267,5842706.62853331,613508.563578485,5842713.28545648,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-158,0,0,7.4,5
'-158,'-158,613505.893158267,5842706.62853331,613508.563578485,5842713.28545648,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-158,0,0,7.4,5
'-159,'-159,613505.895277372,5842706.63162217,613508.517691334,5842713.32147994,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-159,0,0,7.4,5
'-159,'-159,613505.895277372,5842706.63162217,613508.517691334,5842713.32147994,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-159,0,0,7.4,5
'-159,'-159,613505.876653896,5842706.60447615,613508.461414396,5842713.32016601,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,7.4,5
'-159,'-159,613505.876653896,5842706.60447615,613508.461414396,5842713.32016601,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,7.4,5
'-159,'-159,613505.876653896,5842706.60447615,613508.461414396,5842713.32016601,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,7.4,5
'-159,'-159,613505.876653896,5842706.60447615,613508.461414396,5842713.32016601,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,7.4,5
'-159,'-159,613505.858030421,5842706.57733013,613508.405137459,5842713.31885209,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,7.4,5
'-159,'-159,613505.858030421,5842706.57733013,613508.405137459,5842713.31885209,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,7.4,5
'-159,'-159,613505.858030421,5842706.57733013,613508.405137459,5842713.31885209,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,7.4,5
'-160,'-160,613505.843131641,5842706.55561332,613508.360115909,5842713.31780094,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-160,0,0,7.4,5
'-160,'-160,613505.843131641,5842706.55561332,613508.360115909,5842713.31780094,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-160,0,0,7.4,5
'-160,'-160,613505.843131641,5842706.55561332,613508.360115909,5842713.31780094,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-160,0,0,7.4,5
'-160,'-160,613505.843131641,5842706.55561332,613508.360115909,5842713.31780094,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-160,0,0,7.4,5
'-160,'-160,613505.831957556,5842706.53932571,613508.326349746,5842713.31701259,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.4,5
'-160,'-160,613505.831957556,5842706.53932571,613508.326349746,5842713.31701259,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.4,5
'-160,'-160,613505.831957556,5842706.53932571,613508.326349746,5842713.31701259,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.4,5
'-160,'-160,613505.831957556,5842706.53932571,613508.326349746,5842713.31701259,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.4,5
'-160,'-160,613505.812274528,5842706.51063527,613508.293016383,5842713.29768693,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.4,5
'-160,'-160,613505.812274528,5842706.51063527,613508.293016383,5842713.29768693,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.4,5
'-160,'-160,613505.812274528,5842706.51063527,613508.293016383,5842713.29768693,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.4,5
'-160,'-160,613505.812274528,5842706.51063527,613508.293016383,5842713.29768693,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.4,5
'-160,'-160,613505.788866805,5842706.47651562,613508.248427631,5842713.27809849,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.4,5
'-160,'-160,613505.788866805,5842706.47651562,613508.248427631,5842713.27809849,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.4,5
'-160,'-160,613505.788866805,5842706.47651562,613508.248427631,5842713.27809849,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.4,5
'-160,'-160,613505.788866805,5842706.47651562,613508.248427631,5842713.27809849,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.4,5
'-160,'-160,613505.769183777,5842706.44782517,613508.215094267,5842713.25877283,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.3,5
'-160,'-160,613505.769183777,5842706.44782517,613508.215094267,5842713.25877283,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.3,5
'-160,'-160,613505.769183777,5842706.44782517,613508.215094267,5842713.25877283,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.3,5
'-160,'-160,613505.769183777,5842706.44782517,613508.215094267,5842713.25877283,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.3,5
'-160,'-160,613505.740991806,5842706.40673189,613508.182193702,5842713.22090988,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.3,5
'-160,'-160,613505.740991806,5842706.40673189,613508.182193702,5842713.22090988,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.3,5
'-160,'-160,613505.740991806,5842706.40673189,613508.182193702,5842713.22090988,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.3,5
'-160,'-160,613505.740991806,5842706.40673189,613508.182193702,5842713.22090988,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.3,5
'-160,'-160,613505.720249225,5842706.37649702,613508.171803912,5842713.18357249,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.3,5
'-160,'-160,613505.720249225,5842706.37649702,613508.171803912,5842713.18357249,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.3,5
'-160,'-160,613505.720249225,5842706.37649702,613508.171803912,5842713.18357249,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.3,5
'-160,'-160,613505.720249225,5842706.37649702,613508.171803912,5842713.18357249,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.3,5
'-160,'-160,613505.688332558,5842706.32997453,613508.127647958,5842713.14544675,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.2,5
'-160,'-160,613505.688332558,5842706.32997453,613508.127647958,5842713.14544675,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.2,5
'-160,'-160,613505.688332558,5842706.32997453,613508.127647958,5842713.14544675,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.2,5
'-160,'-160,613505.688332558,5842706.32997453,613508.127647958,5842713.14544675,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.2,5
'-160,'-160,613505.655356339,5842706.28190762,613508.106435577,5842713.08930927,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.2,5
'-160,'-160,613505.655356339,5842706.28190762,613508.106435577,5842713.08930927,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.2,5
'-160,'-160,613505.655356339,5842706.28190762,613508.106435577,5842713.08930927,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.2,5
'-160,'-160,613505.655356339,5842706.28190762,613508.106435577,5842713.08930927,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.2,5
'-160,'-160,613505.618655424,5842706.2284115,613508.073967808,5842713.03290901,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.1,5
'-160,'-160,613505.618655424,5842706.2284115,613508.073967808,5842713.03290901,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.1,5
'-160,'-160,613505.618655424,5842706.2284115,613508.073967808,5842713.03290901,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.1,5
'-160,'-160,613505.618655424,5842706.2284115,613508.073967808,5842713.03290901,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.1,5
'-160,'-160,613505.597912843,5842706.19817663,613508.063578017,5842712.99557163,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.1,5
'-160,'-160,613505.597912843,5842706.19817663,613508.063578017,5842712.99557163,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.1,5
'-160,'-160,613505.597912843,5842706.19817663,613508.063578017,5842712.99557163,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.1,5
'-160,'-160,613505.597912843,5842706.19817663,613508.063578017,5842712.99557163,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7.1,5
'-160,'-160,613505.568661318,5842706.15553892,613508.053621023,5842712.93969694,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7,5
'-160,'-160,613505.568661318,5842706.15553892,613508.053621023,5842712.93969694,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7,5
'-160,'-160,613505.568661318,5842706.15553892,613508.053621023,5842712.93969694,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7,5
'-160,'-160,613505.568661318,5842706.15553892,613508.053621023,5842712.93969694,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7,5
'-160,'-160,613505.560152374,5842706.14313608,613508.054053821,5842712.92115963,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7,5
'-160,'-160,613505.560152374,5842706.14313608,613508.054053821,5842712.92115963,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7,5
'-160,'-160,613505.560152374,5842706.14313608,613508.054053821,5842712.92115963,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7,5
'-160,'-160,613505.560152374,5842706.14313608,613508.054053821,5842712.92115963,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7,5
'-160,'-160,613505.543134488,5842706.11833041,613508.054919418,5842712.88408503,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7,5
'-160,'-160,613505.543134488,5842706.11833041,613508.054919418,5842712.88408503,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7,5
'-160,'-160,613505.543134488,5842706.11833041,613508.054919418,5842712.88408503,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7,5
'-160,'-160,613505.543134488,5842706.11833041,613508.054919418,5842712.88408503,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.8,-160,0,0,7,5
'-160,'-160,613505.522391907,5842706.08809553,613508.044529626,5842712.84674764,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-160,0,0,6.9,5
'-160,'-160,613505.522391907,5842706.08809553,613508.044529626,5842712.84674764,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-160,0,0,6.9,5
'-160,'-160,613505.522391907,5842706.08809553,613508.044529626,5842712.84674764,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-160,0,0,6.9,5
'-159,'-159,613505.513882964,5842706.0756927,613508.044962424,5842712.82821034,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.9,5
'-159,'-159,613505.513882964,5842706.0756927,613508.044962424,5842712.82821034,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.9,5
'-159,'-159,613505.513882964,5842706.0756927,613508.044962424,5842712.82821034,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.9,5
'-159,'-159,613505.513882964,5842706.0756927,613508.044962424,5842712.82821034,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.9,5
'-159,'-159,613505.493140381,5842706.04545782,613508.034572632,5842712.79087295,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.9,5
'-159,'-159,613505.493140381,5842706.04545782,613508.034572632,5842712.79087295,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.9,5
'-159,'-159,613505.493140381,5842706.04545782,613508.034572632,5842712.79087295,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.9,5
'-159,'-159,613505.493140381,5842706.04545782,613508.034572632,5842712.79087295,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.9,5
'-159,'-159,613505.46761355,5842706.00824931,613508.035871027,5842712.73526105,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.8,5
'-159,'-159,613505.46761355,5842706.00824931,613508.035871027,5842712.73526105,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.8,5
'-159,'-159,613505.46761355,5842706.00824931,613508.035871027,5842712.73526105,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.8,5
'-159,'-159,613505.46761355,5842706.00824931,613508.035871027,5842712.73526105,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.8,5
'-159,'-159,613505.450595664,5842705.98344364,613508.036736623,5842712.69818644,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.8,5
'-159,'-159,613505.450595664,5842705.98344364,613508.036736623,5842712.69818644,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.8,5
'-159,'-159,613505.450595664,5842705.98344364,613508.036736623,5842712.69818644,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.8,5
'-159,'-159,613505.450595664,5842705.98344364,613508.036736623,5842712.69818644,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.8,5
'-159,'-159,613505.434637329,5842705.9601824,613508.014658643,5842712.67912357,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.7,5
'-159,'-159,613505.434637329,5842705.9601824,613508.014658643,5842712.67912357,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.7,5
'-159,'-159,613505.434637329,5842705.9601824,613508.014658643,5842712.67912357,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.7,5
'-159,'-159,613505.434637329,5842705.9601824,613508.014658643,5842712.67912357,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.7,-159,0,0,6.7,5
'-159,'-159,613505.4091105,5842705.92297389,613508.015957037,5842712.62351167,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-159,0,0,6.7,5
'-159,'-159,613505.4091105,5842705.92297389,613508.015957037,5842712.62351167,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-159,0,0,6.7,5
'-159,'-159,613505.4091105,5842705.92297389,613508.015957037,5842712.62351167,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-159,0,0,6.7,5
'-159,'-159,613505.4091105,5842705.92297389,613508.015957037,5842712.62351167,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-159,0,0,6.7,5
'-159,'-159,613505.388367918,5842705.89273902,613508.005567245,5842712.58617428,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-159,0,0,6.7,5
'-159,'-159,613505.388367918,5842705.89273902,613508.005567245,5842712.58617428,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-159,0,0,6.7,5
'-159,'-159,613505.388367918,5842705.89273902,613508.005567245,5842712.58617428,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-159,0,0,6.7,5
'-159,'-159,613505.388367918,5842705.89273902,613508.005567245,5842712.58617428,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-159,0,0,6.7,5
'-159,'-159,613505.36390064,5842705.85707493,613507.983922062,5842712.54857411,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-159,0,0,6.6,5
'-159,'-159,613505.36390064,5842705.85707493,613507.983922062,5842712.54857411,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-159,0,0,6.6,5
'-159,'-159,613505.36390064,5842705.85707493,613507.983922062,5842712.54857411,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-159,0,0,6.6,5
'-159,'-159,613505.36390064,5842705.85707493,613507.983922062,5842712.54857411,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-159,0,0,6.6,5
'-158,'-158,613505.342098506,5842705.82529563,613507.996475845,5842712.49322499,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-158,0,0,6.6,5
'-158,'-158,613505.342098506,5842705.82529563,613507.996475845,5842712.49322499,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-158,0,0,6.6,5
'-158,'-158,613505.342098506,5842705.82529563,613507.996475845,5842712.49322499,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-158,0,0,6.6,5
'-158,'-158,613505.342098506,5842705.82529563,613507.996475845,5842712.49322499,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-158,0,0,6.6,5
'-158,'-158,613505.309122285,5842705.77722872,613507.97526346,5842712.43708751,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-158,0,0,6.5,5
'-158,'-158,613505.309122285,5842705.77722872,613507.97526346,5842712.43708751,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-158,0,0,6.5,5
'-158,'-158,613505.309122285,5842705.77722872,613507.97526346,5842712.43708751,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-158,0,0,6.5,5
'-158,'-158,613505.309122285,5842705.77722872,613507.97526346,5842712.43708751,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-158,0,0,6.5,5
'-158,'-158,613505.288379703,5842705.74699384,613507.964873666,5842712.39975012,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-158,0,0,6.5,5
'-158,'-158,613505.288379703,5842705.74699384,613507.964873666,5842712.39975012,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-158,0,0,6.5,5
'-158,'-158,613505.288379703,5842705.74699384,613507.964873666,5842712.39975012,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-158,0,0,6.5,5
'-158,'-158,613505.288379703,5842705.74699384,613507.964873666,5842712.39975012,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.6,-158,0,0,6.5,5
'-158,'-158,613505.255403481,5842705.69892692,613507.94366128,5842712.34361265,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.5,-158,0,0,6.4,5
'-158,'-158,613505.255403481,5842705.69892692,613507.94366128,5842712.34361265,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.5,-158,0,0,6.4,5
'-158,'-158,613505.255403481,5842705.69892692,613507.94366128,5842712.34361265,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.5,-158,0,0,6.4,5
'-158,'-158,613505.255403481,5842705.69892692,613507.94366128,5842712.34361265,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.5,-158,0,0,6.4,5
'-158,'-158,613505.217643011,5842705.64388637,613507.934137082,5842712.26920066,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.5,-158,0,0,6.3,5
'-158,'-158,613505.217643011,5842705.64388637,613507.934137082,5842712.26920066,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.5,-158,0,0,6.3,5
'-158,'-158,613505.217643011,5842705.64388637,613507.934137082,5842712.26920066,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.5,-158,0,0,6.3,5
'-158,'-158,613505.188391486,5842705.60124866,613507.924180085,5842712.21332597,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.5,-158,0,0,6.3,5
'-158,'-158,613505.188391486,5842705.60124866,613507.924180085,5842712.21332597,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.5,-158,0,0,6.3,5
'-158,'-158,613505.188391486,5842705.60124866,613507.924180085,5842712.21332597,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.5,-158,0,0,6.3,5
'-158,'-158,613505.188391486,5842705.60124866,613507.924180085,5842712.21332597,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.5,-158,0,0,6.3,5
'-157,'-157,613505.146906321,5842705.54077891,613507.903400495,5842712.13865119,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.5,-157,0,0,6.2,5
'-157,'-157,613505.146906321,5842705.54077891,613507.903400495,5842712.13865119,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.5,-157,0,0,6.2,5
'-157,'-157,613505.146906321,5842705.54077891,613507.903400495,5842712.13865119,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.5,-157,0,0,6.2,5
'-157,'-157,613505.146906321,5842705.54077891,613507.903400495,5842712.13865119,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.5,-157,0,0,6.2,5
'-157,'-157,613505.109145851,5842705.48573836,613507.893876295,5842712.0642392,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.4,-157,0,0,6.1,5
'-157,'-157,613505.109145851,5842705.48573836,613507.893876295,5842712.0642392,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.4,-157,0,0,6.1,5
'-157,'-157,613505.109145851,5842705.48573836,613507.893876295,5842712.0642392,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.4,-157,0,0,6.1,5
'-157,'-157,613505.109145851,5842705.48573836,613507.893876295,5842712.0642392,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.4,-157,0,0,6.1,5
'-157,'-157,613505.076169629,5842705.43767144,613507.872663906,5842712.00810173,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.4,-157,0,0,6.1,5
'-157,'-157,613505.076169629,5842705.43767144,613507.872663906,5842712.00810173,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.4,-157,0,0,6.1,5
'-157,'-157,613505.076169629,5842705.43767144,613507.872663906,5842712.00810173,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.4,-157,0,0,6.1,5
'-157,'-157,613505.076169629,5842705.43767144,613507.872663906,5842712.00810173,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.4,-157,0,0,6.1,5
'-157,'-157,613505.043193408,5842705.38960453,613507.851451517,5842711.95196426,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.4,-157,0,0,6,5
'-157,'-157,613505.043193408,5842705.38960453,613507.851451517,5842711.95196426,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.4,-157,0,0,6,5
'-157,'-157,613505.043193408,5842705.38960453,613507.851451517,5842711.95196426,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.4,-157,0,0,6,5
'-157,'-157,613505.043193408,5842705.38960453,613507.851451517,5842711.95196426,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.4,-157,0,0,6,5
'-157,'-157,613505.017666578,5842705.35239602,613507.85274991,5842711.89635235,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.4,-157,0,0,6,5
'-157,'-157,613505.017666578,5842705.35239602,613507.85274991,5842711.89635235,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.4,-157,0,0,6,5
'-157,'-157,613505.017666578,5842705.35239602,613507.85274991,5842711.89635235,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.4,-157,0,0,6,5
'-157,'-157,613505.017666578,5842705.35239602,613507.85274991,5842711.89635235,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.4,-157,0,0,6,5
'-157,'-157,613504.985749907,5842705.30587353,613507.808593941,5842711.85822661,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.4,-157,0,0,5.9,5
'-157,'-157,613504.985749907,5842705.30587353,613507.808593941,5842711.85822661,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.4,-157,0,0,5.9,5
'-157,'-157,613504.985749907,5842705.30587353,613507.808593941,5842711.85822661,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.4,-157,0,0,5.9,5
'-157,'-157,613504.985749907,5842705.30587353,613507.808593941,5842711.85822661,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.4,-157,0,0,5.9,5
'-156,'-156,613504.960223076,5842705.26866502,613507.809892332,5842711.8026147,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.3,-156,0,0,5.9,5
'-156,'-156,613504.960223076,5842705.26866502,613507.809892332,5842711.8026147,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.3,-156,0,0,5.9,5
'-156,'-156,613504.960223076,5842705.26866502,613507.809892332,5842711.8026147,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.3,-156,0,0,5.9,5
'-156,'-156,613504.960223076,5842705.26866502,613507.809892332,5842711.8026147,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.3,-156,0,0,5.9,5
'-156,'-156,613504.911288519,5842705.19733685,613507.766601956,5842711.72741436,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.3,-156,0,0,5.8,5
'-156,'-156,613504.911288519,5842705.19733685,613507.766601956,5842711.72741436,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.3,-156,0,0,5.8,5
